,Time,Observed rainfall - 01/08/2022 00:00,Urban net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Rural net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Sewer loss m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Direct runoff m3/s (Observed rainfall - 01/08/2022) - urbanised model,Baseflow m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total flow m3/s (Observed rainfall - 01/08/2022)- urbanised model
0,01/08/2022 00:00,0.0915502739946667,0.006696398185155,0.0088757286879056,0,0.0155721268730607,0.0,0.147322084171302,0.147322084171302
1,01/08/2022 00:01,0.0915502739946667,0.0066990279232384,0.0088925191340194,0,0.0155915470572579,1.69408801734642e-05,0.147273081726941,0.147290022607115
2,01/08/2022 00:02,0.0915502739946667,0.0067016576613218,0.0089093095801333,0,0.0156109672414552,6.7781020089148e-05,0.147224118287068,0.147291899307157
3,01/08/2022 00:03,0.0915502739946667,0.0067042873994052,0.0089261000262471,0,0.0156303874256524,0.0001525554185376,0.147175216573624,0.147327771992162
4,01/08/2022 00:04,0.0915502739946667,0.0067069171374886,0.008942890472361,0,0.0156498076098497,0.0002712990743095,0.147126399343919,0.147397698418229
5,01/08/2022 00:05,0.0915502739946667,0.0068606851822843,0.0089596809184748,0,0.0158203661007592,0.0004240469861953,0.14707768939062,0.147501736376815
6,01/08/2022 00:06,0.0915502739946667,0.0069933575714696,0.0089764713645887,0,0.0159698289360584,0.0006110531979779,0.147029109625261,0.147640162823239
7,01/08/2022 00:07,0.0915502739946667,0.0069965132571697,0.0089932618107025,0,0.0159897750678724,0.0008327602244643,0.146980683233593,0.147813443458057
8,01/08/2022 00:08,0.0915502739946667,0.0069996689428698,0.0090100522568164,0,0.0160097211996863,0.0010893922977264,0.146932433664109,0.148021825961836
9,01/08/2022 00:09,0.0915502739946667,0.0070028246285699,0.0090268427029302,0,0.0160296673315002,0.0013809859410681,0.146884384473162,0.14826537041423
10,01/08/2022 00:10,0.0915502739946667,0.00700598031427,0.0090436331490441,0,0.0160496134633142,0.0017075776777935,0.146836559253355,0.148544136931149
11,01/08/2022 00:11,0.0915502739946667,0.0070091359999701,0.0090604235951579,0,0.0160695595951281,0.0020692040312067,0.146788981633535,0.148858185664742
12,01/08/2022 00:12,0.0915502739946667,0.0070122916856702,0.0090772140412718,0,0.0160895057269421,0.0024659015246117,0.146741675278779,0.14920757680339
13,01/08/2022 00:13,0.0915502739946667,0.0070154473713703,0.0090940044873856,0,0.016109451858756,0.0028977066813125,0.146694663890377,0.14959237057169
14,01/08/2022 00:14,0.0915502739946667,0.0070186030570704,0.0091107949334995,0,0.01612939799057,0.0033646560246131,0.146647971205829,0.150012627230442
15,01/08/2022 00:15,0.0915502739946667,0.0070217587427705,0.0091275853796133,0,0.0161493441223839,0.0038667860778177,0.146601620998824,0.150468407076642
16,01/08/2022 00:16,0.0915502739946667,0.0070249144284706,0.0091443758257272,0,0.0161692902541979,0.0044041333642303,0.146555637079236,0.150959770443466
17,01/08/2022 00:17,0.0915502739946667,0.0070280701141707,0.009161166271841,0,0.0161892363860118,0.0049767344071548,0.146510043293104,0.151486777700259
18,01/08/2022 00:18,0.0915502739946667,0.0070312257998708,0.0091779567179549,0,0.0162091825178257,0.0055846257298955,0.146464863522627,0.152049489252522
19,01/08/2022 00:19,0.0915502739946667,0.0070343814855709,0.0091947471640687,0,0.0162291286496397,0.0062278438557562,0.146420121686147,0.152647965541903
20,01/08/2022 00:20,0.0915502739946667,0.0070375371712709,0.0092115376101826,0,0.0162490747814536,0.006906425308041,0.146375841738141,0.153282267046182
21,01/08/2022 00:21,0.0915502739946667,0.007040692856971,0.0092283280562965,0,0.0162690209132676,0.0076204066100541,0.146332047669204,0.153952454279258
22,01/08/2022 00:22,0.0915502739946667,0.0070438485426711,0.0092451185024103,0,0.0162889670450815,0.0083698242850994,0.146288763506044,0.154658587791143
23,01/08/2022 00:23,0.0915502739946667,0.0070470042283712,0.0092619089485242,0,0.0163089131768955,0.009154714856481,0.146246013311461,0.155400728167942
24,01/08/2022 00:24,0.0915502739946667,0.0070501599140713,0.009278699394638,0,0.0163288593087094,0.0099751148475028,0.146203821184343,0.156178936031846
