,Time,Observed rainfall - 01/08/2022 00:00,Urban net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Rural net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Sewer loss m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Direct runoff m3/s (Observed rainfall - 01/08/2022) - urbanised model,Baseflow m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total flow m3/s (Observed rainfall - 01/08/2022)- urbanised model
0,01/08/2022 00:00,0.0400282995933333,0.0029275260600757,0.0038786471499396,0,0.0068061732100154,0.0,0.147322084171302,0.147322084171302
1,01/08/2022 00:01,0.0400282995933333,0.0029280287816024,0.0038818569443889,0,0.0068098857259914,7.40486614040636e-06,0.147273078532837,0.147280483398977
2,01/08/2022 00:02,0.0400282995933333,0.002928531503129,0.0038850667388383,0,0.0068135982419674,2.96228098844056e-05,0.14722409911518,0.147253721925064
3,01/08/2022 00:03,0.0400282995933333,0.0029290342246557,0.0038882765332876,0,0.0068173107579434,6.66605218775579e-05,0.147175155834095,0.147241816355972
4,01/08/2022 00:04,0.0400282995933333,0.0029295369461823,0.003891486327737,0,0.0068210232739193,0.0001185246927654,0.147126258610253,0.147244783303019
5,01/08/2022 00:05,0.0400282995933333,0.002930039667709,0.0038946961221863,0,0.0068247357898953,0.0001852220131935,0.147077417369235,0.147262639382428
6,01/08/2022 00:06,0.0400282995933333,0.0029305423892356,0.0038979059166357,0,0.0068284483058713,0.0002667591738075,0.147028642041521,0.147295401215328
7,01/08/2022 00:07,0.0400282995933333,0.0029310451107623,0.003901115711085,0,0.0068321608218473,0.0003631428652529,0.146979942562498,0.147343085427751
8,01/08/2022 00:08,0.0400282995933333,0.0029315478322889,0.0039043255055344,0,0.0068358733378233,0.0004743797781752,0.146931328872452,0.147405708650627
9,01/08/2022 00:09,0.0400282995933333,0.0029320505538155,0.0039075352999837,0,0.0068395858537993,0.00060047660322,0.14688281091657,0.14748328751979
10,01/08/2022 00:10,0.0400282995933333,0.0029325532753422,0.0039107450944331,0,0.0068432983697753,0.0007414400310329,0.146834398644935,0.147575838675968
11,01/08/2022 00:11,0.0400282995933333,0.0029330559968688,0.0039139548888824,0,0.0068470108857513,0.0008972767522595,0.146786102012529,0.147683378764788
12,01/08/2022 00:12,0.0400282995933333,0.0029959941453914,0.0039171646833318,0,0.0069131588287232,0.0010679934575452,0.146737930979225,0.14780592443677
13,01/08/2022 00:13,0.0400282995933333,0.0030568641099113,0.0039203744777811,0,0.0069772385876924,0.001253687325301,0.146689895544297,0.147943582869598
14,01/08/2022 00:14,0.0400282995933333,0.0030574673757432,0.0039235842722305,0,0.0069810516479738,0.0014545430242804,0.146642005814262,0.148096548838543
15,01/08/2022 00:15,0.0400282995933333,0.0030580706415752,0.0039267940666798,0,0.0069848647082551,0.0016706548811908,0.146594272001759,0.14826492688295
16,01/08/2022 00:16,0.0400282995933333,0.0030586739074072,0.0039300038611292,0,0.0069886777685364,0.0019020298781159,0.146546704357757,0.148448734235873
17,01/08/2022 00:17,0.0400282995933333,0.0030592771732392,0.0039332136555785,0,0.0069924908288177,0.0021486749971393,0.146499313138245,0.148647988135384
18,01/08/2022 00:18,0.0400282995933333,0.0030598804390711,0.0039364234500279,0,0.006996303889099,0.0024105972203446,0.146452108604229,0.148862705824574
19,01/08/2022 00:19,0.0400282995933333,0.0030604837049031,0.0039396332444772,0,0.0070001169493804,0.0026878035298153,0.14640510102173,0.149092904551546
20,01/08/2022 00:20,0.0400282995933333,0.0030610869707351,0.0039428430389266,0,0.0070039300096617,0.0029803009076352,0.146358300661783,0.149338601569418
21,01/08/2022 00:21,0.0400282995933333,0.003061690236567,0.0039460528333759,0,0.007007743069943,0.0032880963358878,0.146311717800432,0.14959981413632
22,01/08/2022 00:22,0.0400282995933333,0.003062293502399,0.0039492626278253,0,0.0070115561302243,0.0036111967966567,0.146265362718735,0.149876559515391
23,01/08/2022 00:23,0.0400282995933333,0.003062896768231,0.0039524724222746,0,0.0070153691905056,0.0039496092720255,0.146219245702755,0.150168854974781
24,01/08/2022 00:24,0.0400282995933333,0.003063500034063,0.003955682216724,0,0.007019182250787,0.0043033407440779,0.146173377043565,0.150476717787642
25,01/08/2022 00:25,0.0400282995933333,0.0030641032998949,0.0039588920111733,0,0.0070229953110683,0.0046723981948974,0.146127767037239,0.150800165232137
26,01/08/2022 00:26,0.0400282995933333,0.0030647065657269,0.0039621018056227,0,0.0070268083713496,0.0050567886065677,0.146082425984859,0.151139214591427
27,01/08/2022 00:27,0.0400282995933333,0.0030653098315589,0.003965311600072,0,0.0070306214316309,0.0054565189611723,0.146037364192506,0.151493883153678
28,01/08/2022 00:28,0.0400282995933333,0.0030659130973908,0.0039685213945214,0,0.0070344344919122,0.0058715962407949,0.145992591971261,0.151864188212056
29,01/08/2022 00:29,0.0400282995933333,0.0030665163632228,0.0039717311889707,0,0.0070382475521936,0.0063020274275191,0.145948119637204,0.152250147064723
30,01/08/2022 00:30,0.0401035939406667,0.0030728895350209,0.0039824209827473,0,0.0070553105177682,0.0067478195034284,0.145903957511413,0.152651777014841
31,01/08/2022 00:31,0.0401035939406667,0.0030734950725071,0.0039856428639794,0,0.0070591379364865,0.0072089939108766,0.145860115924869,0.153069109835746
32,01/08/2022 00:32,0.0401035939406667,0.0030741006099933,0.0039888647452115,0,0.0070629653552048,0.0076855721053632,0.145816605223376,0.153502177328739
33,01/08/2022 00:33,0.0401035939406667,0.0030747061474794,0.0039920866264436,0,0.0070667927739231,0.0081775610952634,0.145773435762658,0.153950996857922
34,01/08/2022 00:34,0.0401035939406667,0.0030753116849656,0.0039953085076757,0,0.0070706201926414,0.0086849678889525,0.145730617903455,0.154415585792407
35,01/08/2022 00:35,0.0401035939406667,0.0030759172224518,0.0039985303889079,0,0.0070744476113597,0.0092077994948059,0.145688162011518,0.154895961506324
36,01/08/2022 00:36,0.0401035939406667,0.003076522759938,0.00400175227014,0,0.007078275030078,0.0097460629211988,0.145646078457613,0.155392141378812
37,01/08/2022 00:37,0.0401035939406667,0.0030771282974242,0.0040049741513721,0,0.0070821024487963,0.0102997651765066,0.145604377617516,0.155904142794023
38,01/08/2022 00:38,0.0401035939406667,0.0030777338349103,0.0040081960326042,0,0.0070859298675146,0.0108689132691044,0.145563069872009,0.156431983141114
39,01/08/2022 00:39,0.0401035939406667,0.0030783393723965,0.0040114179138363,0,0.0070897572862329,0.0114535142073678,0.145522165606885,0.156975679814253
