,Time,Observed rainfall - 01/08/2022 00:00,Urban net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Rural net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Sewer loss m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Direct runoff m3/s (Observed rainfall - 01/08/2022) - urbanised model,Baseflow m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total flow m3/s (Observed rainfall - 01/08/2022)- urbanised model
0,01/08/2022 00:00,0.117010767617333,0.0085591603944602,0.0113470880193421,0,0.0199062484138024,0.0,0.147322084171302,0.147322084171302
1,01/08/2022 00:01,0.117010767617333,0.0085634562023947,0.0113745160480475,0,0.0199379722504422,2.16553160574553e-05,0.147273083306619,0.147294738622676
2,01/08/2022 00:02,0.117010767617333,0.0085677520103292,0.0114019440767528,0,0.0199696960870821,8.66498503622638e-05,0.147224127771234,0.147310777621596
3,01/08/2022 00:03,0.117010767617333,0.0085720478182637,0.0114293721054582,0,0.0200014199237219,0.0001950407751793,0.147175246630542,0.147370287405722
4,01/08/2022 00:04,0.117010767617333,0.0088372061433743,0.0114568001341636,0,0.020294006277538,0.0003468852627734,0.147126469010394,0.147473354273167
5,01/08/2022 00:05,0.117010767617333,0.008940373915917,0.011484228162869,0,0.020424602078786,0.0005426185538773,0.147077824241236,0.147620442795114
6,01/08/2022 00:06,0.117010767617333,0.0089455288854384,0.0115116561915743,0,0.0204571850770127,0.0007828191845217,0.147029342056833,0.147812161241355
7,01/08/2022 00:07,0.117010767617333,0.0089506838549597,0.0115390842202797,0,0.0204897680752395,0.0010676888674537,0.146981052505077,0.148048741372531
8,01/08/2022 00:08,0.117010767617333,0.0089558388244811,0.0115665122489851,0,0.0205223510734662,0.0013972872653069,0.146932985750047,0.148330273015354
9,01/08/2022 00:09,0.117010767617333,0.0089609937940025,0.0115939402776904,0,0.020554934071693,0.0017716740407147,0.146885172017811,0.148656846058526
10,01/08/2022 00:10,0.117010767617333,0.0089661487635239,0.0116213683063958,0,0.0205875170699197,0.0021909088563105,0.146837641596403,0.149028550452713
11,01/08/2022 00:11,0.117010767617333,0.0089713037330453,0.0116487963351012,0,0.0206201000681465,0.0026550513747277,0.146790424835805,0.149445476210533
12,01/08/2022 00:12,0.117010767617333,0.0089764587025666,0.0116762243638066,0,0.0206526830663733,0.0031641612585998,0.146743552147925,0.149907713406525
13,01/08/2022 00:13,0.117010767617333,0.008981613672088,0.0117036523925119,0,0.0206852660646,0.0037182981705603,0.146697054006577,0.150415352177138
14,01/08/2022 00:14,0.117010767617333,0.0089867686416094,0.0117310804212173,0,0.0207178490628268,0.0043175217732425,0.14665096094746,0.150968482720703
15,01/08/2022 00:15,0.117010767617333,0.0089919236111308,0.0117585084499227,0,0.0207504320610535,0.0049618917292799,0.146605303568138,0.151567195297418
16,01/08/2022 00:16,0.117010767617333,0.0089970785806522,0.0117859364786281,0,0.0207830150592803,0.005651467701306,0.146560112528017,0.152211580229323
17,01/08/2022 00:17,0.117010767617333,0.0090022335501735,0.0118133645073334,0,0.020815598057507,0.0063863093519541,0.146515418548329,0.152901727900283
18,01/08/2022 00:18,0.117010767617333,0.0090073885196949,0.0118407925360388,0,0.0208481810557338,0.0071664763438578,0.146471252412108,0.153637728755966
19,01/08/2022 00:19,0.117010767617333,0.0090125434892163,0.0118682205647442,0,0.0208807640539605,0.0079920283396504,0.146427644964169,0.154419673303819
20,01/08/2022 00:20,0.117010767617333,0.0090176984587377,0.0118956485934496,0,0.0209133470521873,0.0088630250019654,0.14638462711109,0.155247652113056
21,01/08/2022 00:21,0.117010767617333,0.0090228534282591,0.0119230766221549,0,0.020945930050414,0.0097795259934363,0.14634222982119,0.156121755814627
22,01/08/2022 00:22,0.117010767617333,0.0090280083977804,0.0119505046508603,0,0.0209785130486408,0.0107415909766964,0.146300484124509,0.157042075101206
23,01/08/2022 00:23,0.117010767617333,0.0090331633673018,0.0119779326795657,0,0.0210110960468675,0.0117492796143792,0.146259421112786,0.158008700727165
24,01/08/2022 00:24,0.117010767617333,0.0090383183368232,0.012005360708271,0,0.0210436790450943,0.0128026515691181,0.146219071939441,0.159021723508559
25,01/08/2022 00:25,0.117010767617333,0.0090434733063446,0.0120327887369764,0,0.021076262043321,0.0139017665035467,0.14617946781955,0.160081234323097
26,01/08/2022 00:26,0.117010767617333,0.009048628275866,0.0120602167656818,0,0.0211088450415478,0.0150466840802982,0.146140640029833,0.161187324110131
27,01/08/2022 00:27,0.117010767617333,0.0090537832453873,0.0120876447943872,0,0.0211414280397745,0.0162374639620062,0.146102619908622,0.162340083870628
28,01/08/2022 00:28,0.117010767617333,0.0090589382149087,0.0121150728230925,0,0.0211740110380013,0.0174741658113041,0.146065438855851,0.163539604667155
29,01/08/2022 00:29,0.117010767617333,0.0090640931844301,0.0121425008517979,0,0.0212065940362281,0.0187568492908253,0.14602912833303,0.164785977623855
30,01/08/2022 00:30,0.154767576399333,0.011996795722223,0.0161027511864476,0,0.0280995469086706,0.0200855740632033,0.145993719863223,0.166079293926426
31,01/08/2022 00:31,0.154767576399333,0.0120058142242773,0.0161507358994899,0,0.0281565501237672,0.0214678488537132,0.14595924761295,0.167427096466663
32,01/08/2022 00:32,0.154767576399333,0.0120148327263316,0.0161987206125322,0,0.0282135533388638,0.0229112047455241,0.145925750986431,0.168836955731955
33,01/08/2022 00:33,0.154767576399333,0.0120238512283859,0.0162467053255744,0,0.0282705565539604,0.0244157461170577,0.145893272068916,0.170309018185973
34,01/08/2022 00:34,0.154767576399333,0.0120328697304402,0.0162946900386167,0,0.0283275597690569,0.0259815773467357,0.145861853057654,0.17184343040439
35,01/08/2022 00:35,0.154767576399333,0.0120418882324945,0.016342674751659,0,0.0283845629841535,0.0276088028129797,0.145831536261864,0.173440339074843
36,01/08/2022 00:36,0.154767576399333,0.0120509067345488,0.0163906594647013,0,0.0284415661992501,0.0292975268942113,0.145802364102686,0.175099890996898
37,01/08/2022 00:37,0.154767576399333,0.0120599252366031,0.0164386441777435,0,0.0284985694143467,0.0310478539688522,0.145774379113156,0.176822233082008
38,01/08/2022 00:38,0.154767576399333,0.0120689437386575,0.0164866288907858,0,0.0285555726294432,0.0328598884153239,0.145747623938157,0.178607512353481
39,01/08/2022 00:39,0.154767576399333,0.0120779622407118,0.0165346136038281,0,0.0286125758445398,0.0347337346120482,0.145722141334393,0.180455875946441
40,01/08/2022 00:40,0.154767576399333,0.0120869807427661,0.0165825983168703,0,0.0286695790596364,0.0366694969374466,0.145697974170342,0.182367471107789
41,01/08/2022 00:41,0.154767576399333,0.0120959992448204,0.0166305830299126,0,0.028726582274733,0.0386672797699408,0.145675165426226,0.184342445196167
42,01/08/2022 00:42,0.154767576399333,0.0121050177468747,0.0166785677429549,0,0.0287835854898296,0.0407271874879525,0.145653758193969,0.186380945681922
43,01/08/2022 00:43,0.154767576399333,0.012114036248929,0.0167265524559971,0,0.0288405887049262,0.0428493244699032,0.145633795677165,0.188483120147068
