Time,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model
2022-08-01 00:00:00,0.008544790762760657
2022-08-01 00:01:00,0.00860623229206384
2022-08-01 00:02:00,0.008668171662088775
2022-08-01 00:03:00,0.008730613550401892
2022-08-01 00:04:00,0.008793562686956073
2022-08-01 00:05:00,0.008857023854826757
2022-08-01 00:06:00,0.008921001890928267
2022-08-01 00:07:00,0.008985501686733698
2022-08-01 00:08:00,0.009050528189059798
2022-08-01 00:09:00,0.00911608640079488
2022-08-01 00:10:00,0.00918218138169044
2022-08-01 00:11:00,0.009248818249157425
2022-08-01 00:12:00,0.00931600217903511
2022-08-01 00:13:00,0.009383738406455872
2022-08-01 00:14:00,0.009452032226618945
2022-08-01 00:15:00,0.009520888995671606
2022-08-01 00:16:00,0.009590314131559585
2022-08-01 00:17:00,0.009660313114886881
2022-08-01 00:18:00,0.009730891489813737
2022-08-01 00:19:00,0.009802054864953946
2022-08-01 00:20:00,0.00987380891429876
2022-08-01 00:21:00,0.009946159378153657
2022-08-01 00:22:00,0.010019112064066832
2022-08-01 00:23:00,0.01009267284783627
2022-08-01 00:24:00,0.010166847674453139
2022-08-01 00:25:00,0.010241642559137953
2022-08-01 00:26:00,0.010317063588329622
2022-08-01 00:27:00,0.010393116920762668
2022-08-01 00:28:00,0.010469808788477475
2022-08-01 00:29:00,0.010547145497934729
2022-08-01 00:30:00,0.010625133431097833
2022-08-01 00:31:00,0.010703779046532524
2022-08-01 00:32:00,0.010783088880572222
2022-08-01 00:33:00,0.010863069548454396
2022-08-01 00:34:00,0.010943727745496235
2022-08-01 00:35:00,0.011025070248311786
2022-08-01 00:36:00,0.011107103916010386
2022-08-01 00:37:00,0.011189835691463645
2022-08-01 00:38:00,0.011273272602550788
2022-08-01 00:39:00,0.011357421763468878
2022-08-01 00:40:00,0.011442290376040165
2022-08-01 00:41:00,0.011527885731042131
2022-08-01 00:42:00,0.011614215209603207
2022-08-01 00:43:00,0.01170128628454875
2022-08-01 00:44:00,0.011789106521863435
2022-08-01 00:45:00,0.011877683582108278
2022-08-01 00:46:00,0.01196702522190668
2022-08-01 00:47:00,0.012057139295445107
2022-08-01 00:48:00,0.012148033755988441
2022-08-01 00:49:00,0.012239716657473143
2022-08-01 00:50:00,0.012332196156055186
2022-08-01 00:51:00,0.012425480511776166
2022-08-01 00:52:00,0.012519578090181116
2022-08-01 00:53:00,0.012614497364035415
2022-08-01 00:54:00,0.012710246915013212
2022-08-01 00:55:00,0.01280683543548744
2022-08-01 00:56:00,0.012904271730300398
2022-08-01 00:57:00,0.01300256471857919
2022-08-01 00:58:00,0.013101723435634316
2022-08-01 00:59:00,0.013201757034824957
2022-08-01 01:00:00,0.01330267478951086
2022-08-01 01:01:00,0.013404486095051404
2022-08-01 01:02:00,0.01350720047079712
2022-08-01 01:03:00,0.013610827562161587
2022-08-01 01:04:00,0.013715377142747731
2022-08-01 01:05:00,0.01382085911645603
2022-08-01 01:06:00,0.013927283519725608
2022-08-01 01:07:00,0.0140346605237327
2022-08-01 01:08:00,0.014143000436717679
2022-08-01 01:09:00,0.01425231370627833
2022-08-01 01:10:00,0.014362610921799357
2022-08-01 01:11:00,0.01447390281686689
2022-08-01 01:12:00,0.014586200271758498
2022-08-01 01:13:00,0.014699514315990925
2022-08-01 01:14:00,0.014813856130931224
2022-08-01 01:15:00,0.014929237052439426
2022-08-01 01:16:00,0.01504566857358658
2022-08-01 01:17:00,0.015163162347423875
2022-08-01 01:18:00,0.01528173018984913
2022-08-01 01:19:00,0.015401384082453395
2022-08-01 01:20:00,0.015522136175548873
2022-08-01 01:21:00,0.015643998791146196
2022-08-01 01:22:00,0.015766984426079378
2022-08-01 01:23:00,0.01589110575518249
2022-08-01 01:24:00,0.016016375634526514
2022-08-01 01:25:00,0.01614280710472049
2022-08-01 01:26:00,0.016270413394332772
2022-08-01 01:27:00,0.01639920792335192
2022-08-01 01:28:00,0.016529204306736656
2022-08-01 01:29:00,0.01666041635805926
2022-08-01 01:30:00,0.016792858093221952
2022-08-01 01:31:00,0.016926543734289812
2022-08-01 01:32:00,0.017061487713350587
2022-08-01 01:33:00,0.017197704676567893
2022-08-01 01:34:00,0.01733520948820666
2022-08-01 01:35:00,0.017474017234887507
2022-08-01 01:36:00,0.017614143229840895
2022-08-01 01:37:00,0.01775560301730339
2022-08-01 01:38:00,0.01789841237704981
2022-08-01 01:39:00,0.018042587328989113
2022-08-01 01:40:00,0.01818814413789438
2022-08-01 01:41:00,0.018335099318276926
2022-08-01 01:42:00,0.01848346963932368
2022-08-01 01:43:00,0.018633272130032408
2022-08-01 01:44:00,0.0187845240844009
2022-08-01 01:45:00,0.018937243066824205
2022-08-01 01:46:00,0.01909144691756226
2022-08-01 01:47:00,0.019247153758406244
2022-08-01 01:48:00,0.019404381998449738
2022-08-01 01:49:00,0.019563150340029534
2022-08-01 01:50:00,0.019723477784833632
2022-08-01 01:51:00,0.0198853836401387
2022-08-01 01:52:00,0.020048887525252912
2022-08-01 01:53:00,0.020214009378083153
2022-08-01 01:54:00,0.02038076946195022
2022-08-01 01:55:00,0.02054918837250419
2022-08-01 01:56:00,0.020719287044885792
2022-08-01 01:57:00,0.02089108676108231
2022-08-01 01:58:00,0.02106460915743824
2022-08-01 01:59:00,0.021239876232455934
2022-08-01 02:00:00,0.02141691035471327
2022-08-01 02:01:00,0.0215957342711095
2022-08-01 02:02:00,0.021776371115249216
2022-08-01 02:03:00,0.02195884441614293
2022-08-01 02:04:00,0.022143178107090877
2022-08-01 02:05:00,0.022329396534888524
2022-08-01 02:06:00,0.022517524469230166
2022-08-01 02:07:00,0.02270758711245957
2022-08-01 02:08:00,0.022899610109523127
2022-08-01 02:09:00,0.02309361955832334
2022-08-01 02:10:00,0.02328964202026329
2022-08-01 02:11:00,0.02348770453121274
2022-08-01 02:12:00,0.02368783461272206
2022-08-01 02:13:00,0.023890060283655146
2022-08-01 02:14:00,0.024094410072089234
2022-08-01 02:15:00,0.024300913027667903
2022-08-01 02:16:00,0.0245095987342836
2022-08-01 02:17:00,0.02472049732316295
2022-08-01 02:18:00,0.024933639486397485
2022-08-01 02:19:00,0.02514905649084831
2022-08-01 02:20:00,0.025366780192555005
2022-08-01 02:21:00,0.025586843051542907
2022-08-01 02:22:00,0.025809278147180148
2022-08-01 02:23:00,0.02603411919397658
2022-08-01 02:24:00,0.02626140055792936
2022-08-01 02:25:00,0.026491157273408117
2022-08-01 02:26:00,0.026723425060590333
2022-08-01 02:27:00,0.026958240343506468
2022-08-01 02:28:00,0.027195640268673493
2022-08-01 02:29:00,0.027435662724371035
2022-08-01 02:30:00,0.02767834636056854
2022-08-01 02:31:00,0.02792373060958342
2022-08-01 02:32:00,0.028171855707399107
2022-08-01 02:33:00,0.028422762715778926
2022-08-01 02:34:00,0.028676493545161108
2022-08-01 02:35:00,0.0289330909783172
2022-08-01 02:36:00,0.029192598694964378
2022-08-01 02:37:00,0.029455061297164686
2022-08-01 02:38:00,0.029720524335713705
2022-08-01 02:39:00,0.029989034337494225
2022-08-01 02:40:00,0.030260638833848663
2022-08-01 02:41:00,0.030535386389995534
2022-08-01 02:42:00,0.030813326635581006
2022-08-01 02:43:00,0.03109451029637933
2022-08-01 02:44:00,0.031378989227246024
2022-08-01 02:45:00,0.03166681644628788
2022-08-01 02:46:00,0.03195804617042919
2022-08-01 02:47:00,0.032252733852379034
2022-08-01 02:48:00,0.03255093621899707
2022-08-01 02:49:00,0.03285271131131173
2022-08-01 02:50:00,0.0331581185260692
2022-08-01 02:51:00,0.03346721865904412
2022-08-01 02:52:00,0.03378007395006577
2022-08-01 02:53:00,0.03409674813004049
2022-08-01 02:54:00,0.034417306469787246
2022-08-01 02:55:00,0.0347418158311088
2022-08-01 02:56:00,0.03507034471993986
2022-08-01 02:57:00,0.03540296334182402
2022-08-01 02:58:00,0.035739743659854994
2022-08-01 02:59:00,0.03608075945509093
2022-08-01 03:00:00,0.03642608638974165
2022-08-01 03:01:00,0.036775802073136354
2022-08-01 03:02:00,0.03712998613071772
2022-08-01 03:03:00,0.037488720276182885
2022-08-01 03:04:00,0.0378520883869915
2022-08-01 03:05:00,0.03822017658336696
2022-08-01 03:06:00,0.03859307331107997
2022-08-01 03:07:00,0.03897086942814898
2022-08-01 03:08:00,0.03935365829574744
2022-08-01 03:09:00,0.03974153587354934
