Time,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model
2022-08-01 00:00:00,0.00842043017242282
2022-08-01 00:01:00,0.008582650647796902
2022-08-01 00:02:00,0.008748401493506586
2022-08-01 00:03:00,0.008917772147788626
2022-08-01 00:04:00,0.009090854765432248
2022-08-01 00:05:00,0.009267744318731857
2022-08-01 00:06:00,0.009448538703052095
2022-08-01 00:07:00,0.00963333884725922
2022-08-01 00:08:00,0.00982224882928423
2022-08-01 00:09:00,0.010015375997134384
2022-08-01 00:10:00,0.010212831095621516
2022-08-01 00:11:00,0.010414728399181656
2022-08-01 00:12:00,0.0106211858511088
2022-08-01 00:13:00,0.010832325209614206
2022-08-01 00:14:00,0.011048272201072712
2022-08-01 00:15:00,0.011269156680943193
2022-08-01 00:16:00,0.011495112802789365
2022-08-01 00:17:00,0.01172627919592431
2022-08-01 00:18:00,0.011962799152213488
2022-08-01 00:19:00,0.012204820822591111
2022-08-01 00:20:00,0.012452497423965009
2022-08-01 00:21:00,0.01270598745710641
2022-08-01 00:22:00,0.012965454936317317
2022-08-01 00:23:00,0.013231069631605863
2022-08-01 00:24:00,0.013503007324220384
2022-08-01 00:25:00,0.01378145007646392
2022-08-01 00:26:00,0.014066586516748303
2022-08-01 00:27:00,0.014358612140963678
2022-08-01 00:28:00,0.014657729631306404
2022-08-01 00:29:00,0.014964149193818166
2022-08-01 00:30:00,0.015278088915977928
2022-08-01 00:31:00,0.015599775145844097
2022-08-01 00:32:00,0.01592944289430065
2022-08-01 00:33:00,0.01626733626222049
2022-08-01 00:34:00,0.016613708894372747
2022-08-01 00:35:00,0.01696882446220288
2022-08-01 00:36:00,0.017332957177746577
2022-08-01 00:37:00,0.017706392341129418
2022-08-01 00:38:00,0.018089426924424057
2022-08-01 00:39:00,0.018482370194809083
2022-08-01 00:40:00,0.01888554438034673
2022-08-01 00:41:00,0.01929928538195791
2022-08-01 00:42:00,0.01972394353560769
2022-08-01 00:43:00,0.020159884429079677
2022-08-01 00:44:00,0.020607489778180388
2022-08-01 00:45:00,0.021067158367781502
2022-08-01 00:46:00,0.021539307063637825
2022-08-01 00:47:00,0.02202437190159634
2022-08-01 00:48:00,0.02252280926157557
2022-08-01 00:49:00,0.023035097134533777
2022-08-01 00:50:00,0.023561736491553575
2022-08-01 00:51:00,0.02410325276534031
2022-08-01 00:52:00,0.02466019745560233
2022-08-01 00:53:00,0.02523314987123515
2022-08-01 00:54:00,0.025822719023847363
2022-08-01 00:55:00,0.02642954568900402
2022-08-01 00:56:00,0.02705430465374592
2022-08-01 00:57:00,0.027697707171365327
2022-08-01 00:58:00,0.02836050364732967
2022-08-01 00:59:00,0.02904348658348821
2022-08-01 01:00:00,0.02974749381163866
2022-08-01 01:01:00,0.030473412051935433
2022-08-01 01:02:00,0.0312221808369757
2022-08-01 01:03:00,0.03199479684852147
2022-08-01 01:04:00,0.03279231872113275
2022-08-01 01:05:00,0.033615872375614586
2022-08-01 01:06:00,0.034466656955418395
2022-08-01 01:07:00,0.03534595145131303
2022-08-01 01:08:00,0.03625512211431747
2022-08-01 01:09:00,0.037195630774354616
2022-08-01 01:10:00,0.03816904420338574
2022-08-01 01:11:00,0.03917704468741423
2022-08-01 01:12:00,0.04022144200318545
2022-08-01 01:13:00,0.04130418703378824
2022-08-01 01:14:00,0.04242738730474627
2022-08-01 01:15:00,0.04359332478090994
2022-08-01 01:16:00,0.04480447633762119
2022-08-01 01:17:00,0.04606353741156255
2022-08-01 01:18:00,0.047373449452805305
2022-08-01 01:19:00,0.04873743194739011
2022-08-01 01:20:00,0.05015901996949501
2022-08-01 01:21:00,0.05164210846746986
2022-08-01 01:22:00,0.05319100480826
2022-08-01 01:23:00,0.0548104915263663
2022-08-01 01:24:00,0.05650590178464632
2022-08-01 01:25:00,0.05828321080911092
2022-08-01 01:26:00,0.06014914758707812
2022-08-01 01:27:00,0.062111332534104946
2022-08-01 01:28:00,0.06417844881363877
2022-08-01 01:29:00,0.06636045780005206
2022-08-01 01:30:00,0.06866887322246118
2022-08-01 01:31:00,0.07111711446752178
2022-08-01 01:32:00,0.07372096841523224
2022-08-01 01:33:00,0.07649920279917843
2022-08-01 01:34:00,0.07947439544583013
2022-08-01 01:35:00,0.08267407820103712
2022-08-01 01:36:00,0.08613235168180777
2022-08-01 01:37:00,0.08989222585895051
2022-08-01 01:38:00,0.09400911916141252
2022-08-01 01:39:00,0.09855628392023696
2022-08-01 01:40:00,0.1036335953045513
2022-08-01 01:41:00,0.10938257358294212
2022-08-01 01:42:00,0.11601385053601376
2022-08-01 01:43:00,0.12386198297553008
2022-08-01 01:44:00,0.13350868496434387
2022-08-01 01:45:00,0.14611258768624635
2022-08-01 01:46:00,0.16458723948707377
2022-08-01 01:47:00,0.20185881519576032
2022-08-01 01:48:00,0.3013431414126506
2022-08-01 01:49:00,0.21946095919101172
2022-08-01 01:50:00,0.19156140219421403
2022-08-01 01:51:00,0.17548962961742198
2022-08-01 01:52:00,0.1641243801295511
2022-08-01 01:53:00,0.155303975001984
2022-08-01 01:54:00,0.14807954723338135
2022-08-01 01:55:00,0.14195027216028855
2022-08-01 01:56:00,0.136619713357379
2022-08-01 01:57:00,0.1318979771992712
2022-08-01 01:58:00,0.12765613806738418
2022-08-01 01:59:00,0.12380266399268258
2022-08-01 02:00:00,0.12027022478551785
2022-08-01 02:01:00,0.11700784238634654
2022-08-01 02:02:00,0.11397598332182302
2022-08-01 02:03:00,0.11114336305505823
2022-08-01 02:04:00,0.10848479278534207
2022-08-01 02:05:00,0.10597968583864326
2022-08-01 02:06:00,0.10361099529407536
2022-08-01 02:07:00,0.10136444164933245
2022-08-01 02:08:00,0.09922794044861138
2022-08-01 02:09:00,0.09719117081364104
2022-08-01 02:10:00,0.09524524520655575
2022-08-01 02:11:00,0.0933824531961136
2022-08-01 02:12:00,0.0915960601742869
2022-08-01 02:13:00,0.08988014745669037
2022-08-01 02:14:00,0.08822948395319585
2022-08-01 02:15:00,0.08663942220668908
2022-08-01 02:16:00,0.08510581344486656
2022-08-01 02:17:00,0.08362493761447265
2022-08-01 02:18:00,0.08219344533061168
2022-08-01 02:19:00,0.08080830938242123
2022-08-01 02:20:00,0.07946678396406703
2022-08-01 02:21:00,0.07816637019679895
2022-08-01 02:22:00,0.07690478680951429
2022-08-01 02:23:00,0.07567994507622267
2022-08-01 02:24:00,0.07448992728771486
2022-08-01 02:25:00,0.07333296817414414
2022-08-01 02:26:00,0.07220743880446356
2022-08-01 02:27:00,0.0711118325755411
2022-08-01 02:28:00,0.07004475297252633
2022-08-01 02:29:00,0.06900490283737781
2022-08-01 02:30:00,0.06799107492706469
2022-08-01 02:31:00,0.06700214357901757
2022-08-01 02:32:00,0.06603705733086684
2022-08-01 02:33:00,0.06509483236578006
2022-08-01 02:34:00,0.06417454667431954
2022-08-01 02:35:00,0.06327533484048509
2022-08-01 02:36:00,0.062396383373025444
2022-08-01 02:37:00,0.06153692651469633
2022-08-01 02:38:00,0.060696242471477646
2022-08-01 02:39:00,0.059873650012081114
2022-08-01 02:40:00,0.05906850539454922
2022-08-01 02:41:00,0.05828019958275554
2022-08-01 02:42:00,0.05750815572034362
2022-08-01 02:43:00,0.05675182683382829
2022-08-01 02:44:00,0.05601069374024803
2022-08-01 02:45:00,0.055284263137696854
2022-08-01 02:46:00,0.05457206585967711
2022-08-01 02:47:00,0.05387365527671406
2022-08-01 02:48:00,0.05318860583026286
2022-08-01 02:49:00,0.05251651168606131
2022-08-01 02:50:00,0.05185698549518136
2022-08-01 02:51:00,0.05120965725262927
2022-08-01 02:52:00,0.05057417324428748
2022-08-01 02:53:00,0.049950195074050185
2022-08-01 02:54:00,0.04933739876384635
2022-08-01 02:55:00,0.04873547392013933
2022-08-01 02:56:00,0.04814412296082615
2022-08-01 02:57:00,0.04756306039756275
2022-08-01 02:58:00,0.0469920121685643
2022-08-01 02:59:00,0.04643071501773832
2022-08-01 03:00:00,0.04587891591627091
2022-08-01 03:01:00,0.04533637152320402
2022-08-01 03:02:00,0.04480284768185783
2022-08-01 03:03:00,0.04427811894919387
2022-08-01 03:04:00,0.043761968155653364
2022-08-01 03:05:00,0.04325418599296604
2022-08-01 03:06:00,0.04275457062793819
2022-08-01 03:07:00,0.042262927340098955
2022-08-01 03:08:00,0.041779068181593715
2022-08-01 03:09:00,0.04130281165760863
2022-08-01 03:10:00,0.04083398242578262
2022-08-01 03:11:00,0.04037241101339717
2022-08-01 03:12:00,0.039917933550929874
2022-08-01 03:13:00,0.03947039152095044
2022-08-01 03:14:00,0.03902963152120087
2022-08-01 03:15:00,0.03859550504099474
2022-08-01 03:16:00,0.03816786824993201
2022-08-01 03:17:00,0.03774658179820811
2022-08-01 03:18:00,0.03733151062768769
2022-08-01 03:19:00,0.036922523793052164
2022-08-01 03:20:00,0.03651949429242585
2022-08-01 03:21:00,0.036122298906782646
2022-08-01 03:22:00,0.035730818047712276
2022-08-01 03:23:00,0.035344935612847905
