Time,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model
2022-08-01 00:00:00,0.008763362298344995
2022-08-01 00:01:00,0.009283784503560509
2022-08-01 00:02:00,0.009839415850696209
2022-08-01 00:03:00,0.010433067188340743
2022-08-01 00:04:00,0.011067823799541042
2022-08-01 00:05:00,0.01174707902781972
2022-08-01 00:06:00,0.012474573110751265
2022-08-01 00:07:00,0.01325443822960748
2022-08-01 00:08:00,0.01409125102304054
2022-08-01 00:09:00,0.014990094120554132
2022-08-01 00:10:00,0.01595662865061108
2022-08-01 00:11:00,0.01699718020066504
2022-08-01 00:12:00,0.018118841397338825
2022-08-01 00:13:00,0.01932959519883065
2022-08-01 00:14:00,0.020638464241706598
2022-08-01 00:15:00,0.02205569329761051
2022-08-01 00:16:00,0.02359297427693211
2022-08-01 00:17:00,0.025263726577493373
2022-08-01 00:18:00,0.027083450399828846
2022-08-01 00:19:00,0.029070177701499167
2022-08-01 00:20:00,0.031245055981518333
2022-08-01 00:21:00,0.03363311613705305
2022-08-01 00:22:00,0.03626430075581106
2022-08-01 00:23:00,0.03917486966184785
2022-08-01 00:24:00,0.04240936682341301
2022-08-01 00:25:00,0.04602344889644194
2022-08-01 00:26:00,0.050088085033731966
2022-08-01 00:27:00,0.05469603445745297
2022-08-01 00:28:00,0.05997230736822401
2022-08-01 00:29:00,0.06609204612122421
2022-08-01 00:30:00,0.07331337455173793
2022-08-01 00:31:00,0.08204374938933312
2022-08-01 00:32:00,0.09299281407867964
2022-08-01 00:33:00,0.10760158676371567
2022-08-01 00:34:00,0.12975069942095985
2022-08-01 00:35:00,0.19064752346408254
2022-08-01 00:36:00,0.3012659759896353
2022-08-01 00:37:00,0.2246200074210445
2022-08-01 00:38:00,0.2007729739408977
2022-08-01 00:39:00,0.18592907887656196
2022-08-01 00:40:00,0.17512228990684076
2022-08-01 00:41:00,0.1666108265068118
2022-08-01 00:42:00,0.15957943235762606
2022-08-01 00:43:00,0.1535813944285387
2022-08-01 00:44:00,0.14834573174878596
2022-08-01 00:45:00,0.14369583764484917
2022-08-01 00:46:00,0.13951028027342627
2022-08-01 00:47:00,0.13570201854900166
2022-08-01 00:48:00,0.13220655018747562
2022-08-01 00:49:00,0.1289747538104935
2022-08-01 00:50:00,0.12596835996674338
2022-08-01 00:51:00,0.12315697285250682
2022-08-01 00:52:00,0.1205160470687634
2022-08-01 00:53:00,0.11802547443537748
2022-08-01 00:54:00,0.11566857289696664
2022-08-01 00:55:00,0.11343134775265629
2022-08-01 00:56:00,0.11130194176919694
2022-08-01 00:57:00,0.1092702190916901
2022-08-01 00:58:00,0.10732744572569164
2022-08-01 00:59:00,0.10546604090367229
2022-08-01 01:00:00,0.10367938127618004
2022-08-01 01:01:00,0.1019616450138967
2022-08-01 01:02:00,0.1003076864434913
2022-08-01 01:03:00,0.09871293431237493
2022-08-01 01:04:00,0.09717330853197392
2022-08-01 01:05:00,0.09568515151256474
2022-08-01 01:06:00,0.09424517112383679
2022-08-01 01:07:00,0.0928503929955049
2022-08-01 01:08:00,0.09149812037973781
2022-08-01 01:09:00,0.09018590018002826
2022-08-01 01:10:00,0.08891149404250331
2022-08-01 01:11:00,0.0876728536295932
2022-08-01 01:12:00,0.08646809936954103
2022-08-01 01:13:00,0.08529550211055348
2022-08-01 01:14:00,0.08415346721522177
2022-08-01 01:15:00,0.08304052071495782
2022-08-01 01:16:00,0.08195529721197659
2022-08-01 01:17:00,0.08089652926986002
2022-08-01 01:18:00,0.07986303807794215
2022-08-01 01:19:00,0.07885372520965994
2022-08-01 01:20:00,0.07786756532428374
2022-08-01 01:21:00,0.07690359968492722
2022-08-01 01:22:00,0.07596093038537344
2022-08-01 01:23:00,0.07503871519444605
2022-08-01 01:24:00,0.07413616293996927
2022-08-01 01:25:00,0.07325252936580018
2022-08-01 01:26:00,0.0723871134046501
2022-08-01 01:27:00,0.0715392538174493
2022-08-01 01:28:00,0.07070832615662148
2022-08-01 01:29:00,0.06989374001640503
2022-08-01 01:30:00,0.06909493653810639
2022-08-01 01:31:00,0.06831138614226528
2022-08-01 01:32:00,0.06754258646339473
2022-08-01 01:33:00,0.06678806046573538
2022-08-01 01:34:00,0.06604735472131917
2022-08-01 01:35:00,0.06532003783370044
2022-08-01 01:36:00,0.06460569899274571
