2022-08-01 00:00:00,0.0347398322754715
2022-08-01 00:01:00,0.03574979775134333
2022-08-01 00:02:00,0.03679299946961316
2022-08-01 00:03:00,0.037870714765961
2022-08-01 00:04:00,0.03898428010657093
2022-08-01 00:05:00,0.04013509445696701
2022-08-01 00:06:00,0.04132462288825762
2022-08-01 00:07:00,0.04255440044123948
2022-08-01 00:08:00,0.04382603627088921
2022-08-01 00:09:00,0.04514121809623523
2022-08-01 00:10:00,0.046501716983237414
2022-08-01 00:11:00,0.04790939249122277
2022-08-01 00:12:00,0.04936619821700772
2022-08-01 00:13:00,0.05087418777436503
2022-08-01 00:14:00,0.05243552125118567
2022-08-01 00:15:00,0.05405247219128739
2022-08-01 00:16:00,0.055727435153559046
2022-08-01 00:17:00,0.05746293390759316
2022-08-01 00:18:00,0.059261630331954196
2022-08-01 00:19:00,0.06112633408999002
2022-08-01 00:20:00,0.06306001316725296
2022-08-01 00:21:00,0.06506580536592177
2022-08-01 00:22:00,0.06714703086427432
2022-08-01 00:23:00,0.06930720596390705
2022-08-01 00:24:00,0.0715500581647206
2022-08-01 00:25:00,0.07387954272739616
2022-08-01 00:26:00,0.07629986090662766
2022-08-01 00:27:00,0.0788154800655465
2022-08-01 00:28:00,0.08143115591387007
2022-08-01 00:29:00,0.08415195715051649
2022-08-01 00:30:00,0.08698329283601303
2022-08-01 00:31:00,0.08993094287379755
2022-08-01 00:32:00,0.09300109204337903
2022-08-01 00:33:00,0.09620036810480004
2022-08-01 00:34:00,0.09953588458654972
2022-08-01 00:35:00,0.10301528898063683
2022-08-01 00:36:00,0.10664681720495794
2022-08-01 00:37:00,0.11043935535946936
2022-08-01 00:38:00,0.1144025100075754
2022-08-01 00:39:00,0.11854668846774752
2022-08-01 00:40:00,0.1228831909157364
2022-08-01 00:41:00,0.12742431649310726
2022-08-01 00:42:00,0.13218348611680053
2022-08-01 00:43:00,0.13717538531787188
2022-08-01 00:44:00,0.14241613124979002
2022-08-01 00:45:00,0.1479234690545952
