Time,243 year design rainfall - FEH 2013 model,Urban net rain mm (243 year) - urbanised model,Rural net rain mm (243 year) - urbanised model,Sewer loss m3/s (243 year) - urbanised model,Total net rain mm (243 year) - urbanised model,Direct runoff m3/s (243 year) - urbanised model,Baseflow m3/s (243 year) - urbanised model,Total flow m3/s (243 year)- urbanised model
129:59:00,0,0,0,0,0,0,0.55146594681722,0.55146594681722
130:00:00,0,0,0,0,0,0,0.551282496330717,0.551282496330717
130:01:00,0,0,0,0,0,0,0.551099106870795,0.551099106870795
130:02:00,0,0,0,0,0,0,0.550915778417152,0.550915778417152
130:03:00,0,0,0,0,0,0,0.550732510949494,0.550732510949494
130:04:00,0,0,0,0,0,0,0.550549304447534,0.550549304447534
130:05:00,0,0,0,0,0,0,0.550366158890991,0.550366158890991
130:06:00,0,0,0,0,0,0,0.55018307425959,0.55018307425959
130:07:00,0,0,0,0,0,0,0.550000050533064,0.550000050533064
130:08:00,0,0,0,0,0,0,0.549817087691153,0.549817087691153
130:09:00,0,0,0,0,0,0,0.549634185713603,0.549634185713603
130:10:00,0,0,0,0,0,0,0.549451344580166,0.549451344580166
130:11:00,0,0,0,0,0,0,0.549268564270603,0.549268564270603
130:12:00,0,0,0,0,0,0,0.549085844764679,0.549085844764679
130:13:00,0,0,0,0,0,0,0.548903186042168,0.548903186042168
130:14:00,0,0,0,0,0,0,0.54872058808285,0.54872058808285
130:15:00,0,0,0,0,0,0,0.548538050866511,0.548538050866511
130:16:00,0,0,0,0,0,0,0.548355574372944,0.548355574372944
130:17:00,0,0,0,0,0,0,0.548173158581949,0.548173158581949
130:18:00,0,0,0,0,0,0,0.547990803473334,0.547990803473334
130:19:00,0,0,0,0,0,0,0.547808509026911,0.547808509026911
130:20:00,0,0,0,0,0,0,0.5476262752225,0.5476262752225
130:21:00,0,0,0,0,0,0,0.547444102039929,0.547444102039929
130:22:00,0,0,0,0,0,0,0.547261989459031,0.547261989459031
130:23:00,0,0,0,0,0,0,0.547079937459646,0.547079937459646
130:24:00,0,0,0,0,0,0,0.546897946021621,0.546897946021621
130:25:00,0,0,0,0,0,0,0.546716015124811,0.546716015124811
130:26:00,0,0,0,0,0,0,0.546534144749074,0.546534144749074
130:27:00,0,0,0,0,0,0,0.546352334874279,0.546352334874279
130:28:00,0,0,0,0,0,0,0.546170585480299,0.546170585480299
130:29:00,0,0,0,0,0,0,0.545988896547015,0.545988896547015
130:30:00,0,0,0,0,0,0,0.545807268054313,0.545807268054313
130:31:00,0,0,0,0,0,0,0.545625699982088,0.545625699982088
130:32:00,0,0,0,0,0,0,0.54544419231024,0.54544419231024
130:33:00,0,0,0,0,0,0,0.545262745018677,0.545262745018677
130:34:00,0,0,0,0,0,0,0.545081358087312,0.545081358087312
130:35:00,0,0,0,0,0,0,0.544900031496066,0.544900031496066
130:36:00,0,0,0,0,0,0,0.544718765224866,0.544718765224866
130:37:00,0,0,0,0,0,0,0.544537559253646,0.544537559253646
130:38:00,0,0,0,0,0,0,0.544356413562347,0.544356413562347
130:39:00,0,0,0,0,0,0,0.544175328130916,0.544175328130916
130:40:00,0,0,0,0,0,0,0.543994302939307,0.543994302939307
130:41:00,0,0,0,0,0,0,0.54381333796748,0.54381333796748
130:42:00,0,0,0,0,0,0,0.543632433195404,0.543632433195404
130:43:00,0,0,0,0,0,0,0.543451588603052,0.543451588603052
130:44:00,0,0,0,0,0,0,0.543270804170404,0.543270804170404
130:45:00,0,0,0,0,0,0,0.543090079877448,0.543090079877448
130:46:00,0,0,0,0,0,0,0.542909415704178,0.542909415704178
130:47:00,0,0,0,0,0,0,0.542728811630594,0.542728811630594
130:48:00,0,0,0,0,0,0,0.542548267636704,0.542548267636704
130:49:00,0,0,0,0,0,0,0.542367783702522,0.542367783702522
130:50:00,0,0,0,0,0,0,0.542187359808067,0.542187359808067
130:51:00,0,0,0,0,0,0,0.542006995933368,0.542006995933368
130:52:00,0,0,0,0,0,0,0.541826692058459,0.541826692058459
130:53:00,0,0,0,0,0,0,0.541646448163379,0.541646448163379
130:54:00,0,0,0,0,0,0,0.541466264228175,0.541466264228175
130:55:00,0,0,0,0,0,0,0.541286140232903,0.541286140232903
130:56:00,0,0,0,0,0,0,0.541106076157621,0.541106076157621
130:57:00,0,0,0,0,0,0,0.540926071982398,0.540926071982398
130:58:00,0,0,0,0,0,0,0.540746127687306,0.540746127687306
130:59:00,0,0,0,0,0,0,0.540566243252426,0.540566243252426
131:00:00,0,0,0,0,0,0,0.540386418657845,0.540386418657845
131:01:00,0,0,0,0,0,0,0.540206653883656,0.540206653883656
131:02:00,0,0,0,0,0,0,0.54002694890996,0.54002694890996
131:03:00,0,0,0,0,0,0,0.539847303716864,0.539847303716864
131:04:00,0,0,0,0,0,0,0.53966771828448,0.53966771828448
131:05:00,0,0,0,0,0,0,0.539488192592929,0.539488192592929
131:06:00,0,0,0,0,0,0,0.539308726622338,0.539308726622338
131:07:00,0,0,0,0,0,0,0.539129320352839,0.539129320352839
131:08:00,0,0,0,0,0,0,0.538949973764573,0.538949973764573
131:09:00,0,0,0,0,0,0,0.538770686837685,0.538770686837685
131:10:00,0,0,0,0,0,0,0.53859145955233,0.53859145955233
131:11:00,0,0,0,0,0,0,0.538412291888667,0.538412291888667
131:12:00,0,0,0,0,0,0,0.538233183826862,0.538233183826862
131:13:00,0,0,0,0,0,0,0.538054135347087,0.538054135347087
131:14:00,0,0,0,0,0,0,0.537875146429523,0.537875146429523
131:15:00,0,0,0,0,0,0,0.537696217054356,0.537696217054356
131:16:00,0,0,0,0,0,0,0.537517347201777,0.537517347201777
131:17:00,0,0,0,0,0,0,0.537338536851987,0.537338536851987
131:18:00,0,0,0,0,0,0,0.53715978598519,0.53715978598519
131:19:00,0,0,0,0,0,0,0.536981094581601,0.536981094581601
131:20:00,0,0,0,0,0,0,0.536802462621436,0.536802462621436
131:21:00,0,0,0,0,0,0,0.536623890084923,0.536623890084923
131:22:00,0,0,0,0,0,0,0.536445376952293,0.536445376952293
131:23:00,0,0,0,0,0,0,0.536266923203785,0.536266923203785
131:24:00,0,0,0,0,0,0,0.536088528819644,0.536088528819644
131:25:00,0,0,0,0,0,0,0.535910193780123,0.535910193780123
131:26:00,0,0,0,0,0,0,0.535731918065478,0.535731918065478
131:27:00,0,0,0,0,0,0,0.535553701655977,0.535553701655977
131:28:00,0,0,0,0,0,0,0.535375544531889,0.535375544531889
131:29:00,0,0,0,0,0,0,0.535197446673494,0.535197446673494
131:30:00,0,0,0,0,0,0,0.535019408061076,0.535019408061076
131:31:00,0,0,0,0,0,0,0.534841428674925,0.534841428674925
131:32:00,0,0,0,0,0,0,0.534663508495341,0.534663508495341
131:33:00,0,0,0,0,0,0,0.534485647502627,0.534485647502627
131:34:00,0,0,0,0,0,0,0.534307845677095,0.534307845677095
131:35:00,0,0,0,0,0,0,0.534130102999061,0.534130102999061
