Time,132 year design rainfall - FEH 2013 model,Urban net rain mm (132 year) - urbanised model,Rural net rain mm (132 year) - urbanised model,Sewer loss m3/s (132 year) - urbanised model,Total net rain mm (132 year) - urbanised model,Direct runoff m3/s (132 year) - urbanised model,Baseflow m3/s (132 year) - urbanised model,Total flow m3/s (132 year)- urbanised model
00:00:00,0.0366396449819041,0.00295251700651101,0.00529223725140716,0,0.00824475425791816,0,0.297711588705019,0.297711588705019
00:01:00,0.0370952112612594,0.00298965680664574,0.00536077903487491,0,0.00835043584152065,8.59348966991892E-06,0.297612554405163,0.297621147894833
00:02:00,0.0375551634597778,0.00302716607022133,0.00543005670073004,0,0.00845722277095137,3.44836629181561E-05,0.297513562450388,0.297548046113306
00:03:00,0.0380195315622275,0.00306504761931203,0.00550007717110029,0,0.00856512479041232,7.78910636006216E-05,0.29741462231805,0.297492513381651
00:04:00,0.0384694401236967,0.00310177983068435,0.00556811029815749,0,0.00866989012884184,0.000139038516064302,0.297315743605012,0.297454782121076
00:05:00,0.0389191248297566,0.00313851027983157,0.00563621501504871,0,0.00877472529488029,0.00021814670388512,0.297216936027702,0.297435082731588
00:06:00,0.039372819259709,0.00317558062804095,0.00570500606782786,0,0.0088805866958688,0.000315433080564143,0.297118209420682,0.297433642501246
00:07:00,0.0398305481103552,0.00321299325842243,0.00577448953280613,0,0.00898748279122856,0.000431116207550127,0.297019573736088,0.297450689943638
00:08:00,0.0402923361628785,0.00325075056818855,0.00584467154511022,0,0.00909542211329876,0.000565416758977971,0.296921039044543,0.297486455803521
00:09:00,0.0407582082829027,0.0032888549687701,0.00591555829939978,0,0.00920441326816988,0.000718557538552009,0.296822615536341,0.297541173074893
00:10:00,0.0412281894205497,0.00332730888593332,0.00598715605059377,0,0.00931446493652709,0.000890763496566815,0.296724313522644,0.29761507701921
00:11:00,0.0417090834825734,0.00336666197932192,0.00606045638844629,0,0.0094271183677682,0.00108226174706706,0.296626143436689,0.297708405183756
00:12:00,0.0422026814854953,0.00346212818020946,0.0061357247957071,0,0.00959785297591655,0.00129328318146087,0.296528115835445,0.297821399016906
00:13:00,0.042700777626892,0.00364241906879525,0.00621177294141251,0,0.00985419201020776,0.00152414431158816,0.296430241423337,0.297954385734925
00:14:00,0.0432034007227166,0.00368599199928178,0.00628860804243176,0,0.00997460004171354,0.00177536815076455,0.296332531129501,0.298107899280265
00:15:00,0.0437105796959421,0.0037299782640326,0.00636623738892832,0,0.0100962156529609,0.00204740378052411,0.296234996142854,0.298282399923378
00:16:00,0.0442223435766716,0.00377438092973876,0.00644466834528136,0,0.0102190492750201,0.00234050402493506,0.296137647840784,0.298478151865719
00:17:00,0.0447387215022492,0.00381920308343084,0.00652390835101876,0,0.0103431114344496,0.0026549242115948,0.296040497738064,0.298695421949659
00:18:00,0.0452611075891218,0.00386456438219932,0.00660416413557008,0,0.0104687285177694,0.00299092219261712,0.295943557488257,0.298934479680874
00:19:00,0.0458037104736621,0.00391167909459434,0.00668751467174231,0,0.0105991937663367,0.0033487586971229,0.295846838885237,0.29919559758236
00:20:00,0.0463513684228384,0.00395925371830173,0.0067717533320714,0,0.0107310070503731,0.00372870112787866,0.295750353865838,0.299479054993717
00:21:00,0.0469041150954125,0.00400729181886249,0.00685688870774011,0,0.0108641805266026,0.00413102334239473,0.295654114513487,0.299785137855882
00:22:00,0.047461984285268,0.00405579698684437,0.00694292948142104,0,0.0109987264682654,0.00455600199150798,0.295558133060776,0.300114135052284
00:23:00,0.048025009921598,0.0041047728380758,0.00702988442846322,0,0.011134657266539,0.00500391654383534,0.295462421891045,0.300466338434881
00:24:00,0.048593226069091,0.0041542230138826,0.00711776241809424,0,0.0112719854319768,0.00547504931045042,0.295366993539975,0.300842042850426
00:25:00,0.0491666669281181,0.00420415118132762,0.00720657241463784,0,0.0114107235959655,0.00596968546978571,0.295271860697204,0.30124154616699
00:26:00,0.0497587890289757,0.00425570911621806,0.00729829282692969,0,0.0115540019431478,0.00648811309276314,0.295177036207951,0.301665149300714
00:27:00,0.0503619158362054,0.00430824183946227,0.00739180606610732,0,0.0117000479055696,0.00703062643754982,0.295082533075554,0.302113159513104
00:28:00,0.0509707744527087,0.00436129936716176,0.00748634400582269,0,0.0118476433729844,0.00759752737133442,0.294988364465307,0.302585891836641
00:29:00,0.0515854044248511,0.00441488594034104,0.0075819170156316,0,0.0119968029559726,0.00818912223160686,0.294894543707818,0.303083665939425
00:30:00,0.0522058454693955,0.00446900583170104,0.00767853558108158,0,0.0121475414127826,0.00880572056239475,0.294801084301179,0.303606804863574
00:31:00,0.0528321374737973,0.00452366334592817,0.00777621030526574,0,0.0122998736511939,0.00944763514360406,0.294707999912785,0.304155635056389
00:32:00,0.0534643204964996,0.00457886282000744,0.00787495191039753,0,0.012453814730405,0.0101151820206425,0.294615304381186,0.304730486401829
00:33:00,0.0541097193670722,0.00463523272269512,0.00797584539398113,0,0.0126110781166763,0.010808680534329,0.294523011717944,0.305331692252273
00:34:00,0.0547751080915065,0.00469335508945532,0.00807989856378319,0,0.0127732536532385,0.011528455131286,0.29443113611001,0.305959591241296
00:35:00,0.0554469677916176,0.00475207328515123,0.00818512638332862,0,0.0129371996684799,0.0122748388244474,0.294339691923538,0.306614530747985
00:36:00,0.0561253448397333,0.00481139233254234,0.00829154127649863,0,0.013102933609041,0.0130481715636219,0.294248693708215,0.307296865271837
00:37:00,0.0568102858224322,0.00487131729416904,0.00839915581276411,0,0.0132704731069332,0.0138487969583225,0.294158156200243,0.308006953158565
00:38:00,0.0575018375409903,0.00493185327275757,0.00850798270920228,0,0.0134398359819598,0.0146770623127578,0.294068094324432,0.30874515663719
00:39:00,0.0582000470118282,0.00499300541163014,0.00861803483254115,0,0.0136110402441713,0.0155333186611799,0.293978523196324,0.309511841857504
00:40:00,0.0589049614669581,0.00505477889512046,0.00872932520123245,0,0.0137841040963529,0.0164179208035897,0.29388945812433,0.31030737892792
00:41:00,0.0596399825585296,0.00511918381369226,0.0088453320935991,0,0.0139645159072914,0.0173312273418082,0.293800914611899,0.311132141953707
00:42:00,0.0603828093163886,0.00518430850944082,0.00896276152330036,0,0.0141470700327412,0.0182736064464343,0.293712908361272,0.311986514807706
00:43:00,0.0611330150159853,0.00525011765900526,0.00908155714244433,0,0.0143316748014496,0.0192454361497442,0.293625455278922,0.312870891428666
00:44:00,0.061890654442474,0.00531661728017955,0.00920173407476899,0,0.0145183513549485,0.020247098792628,0.293538571479541,0.313785670272169
00:45:00,0.0626557826509835,0.00538381344136593,0.00932330763002621,0,0.0147071210713921,0.0212789809485102,0.293452273288486,0.314731254236996
00:46:00,0.0634284549672769,0.00545171226211422,0.00944629330664839,0,0.0148980055687626,0.022341473465676,0.293366577244225,0.315708050709901
00:47:00,0.0642087269884112,0.0055203199136685,0.00957070679445321,0,0.0150910267081217,0.0234349715100519,0.293281500100802,0.316716471610854
00:48:00,0.0650131434461996,0.00559106084585338,0.00969902495179476,0,0.0152900857976481,0.0245598746084437,0.293197058830334,0.317756933438777
00:49:00,0.065836201570564,0.00566346470308988,0.00983044215100441,0,0.0154939068540943,0.0257165907539437,0.293113270626656,0.318829861380599
00:50:00,0.0666676388256122,0.00573665088274607,0.00996343782191704,0,0.0157000887046631,0.0269055391511421,0.293030152910852,0.319935692061994
00:51:00,0.0675075198411968,0.00581062656548064,0.0100980302395279,0,0.0159086568050085,0.0281271463617897,0.292947723336494,0.321074869698284
00:52:00,0.0683559095869883,0.00588539899589391,0.0102342379142502,0,0.0161196369101441,0.0293818438142265,0.29286599979313,0.322247843607356
00:53:00,0.0692128733734317,0.00596097548324046,0.0103720795954122,0,0.0163330550786526,0.0306700678542774,0.292785000409111,0.323455068263388
00:54:00,0.0700784768527029,0.00603736340215146,0.0105115742748049,0,0.0165489376769564,0.0319922597967199,0.29270474355445,0.32469700335117
00:55:00,0.0709602838143356,0.00611521643858145,0.0106538674304604,0,0.0167690838690418,0.0333488659773335,0.292625247843713,0.325974113821046
00:56:00,0.0718744173948162,0.006195927303364,0.0108013970623912,0,0.0169973243657552,0.0347403396602894,0.292546532139451,0.32728687179974
00:57:00,0.0727980978730054,0.00627753576133501,0.0109507583607528,0,0.0172282941220878,0.0361671469253626,0.292468615557802,0.328635762483165
00:58:00,0.0737314017833971,0.00636005041917611,0.01110197351672,0,0.0174620239358961,0.037629765057244,0.292391517475266,0.33002128253251
00:59:00,0.0746744060891802,0.00644347996469821,0.0112550650209272,0,0.0176985449856254,0.0391286769594226,0.29231525753351,0.331443934492932
01:00:00,0.0756271881836097,0.00652783316778799,0.0114100556680817,0,0.0179378888358697,0.0406643712156759,0.292239855642649,0.332904226858325
01:01:00,0.0765898258913785,0.00661311888136777,0.0115669685616476,0,0.0181800874430153,0.0422373421522901,0.292165331984572,0.334402674136862
01:02:00,0.0775623974699901,0.00669934604236902,0.0117258271186022,0,0.0184251731609713,0.0438480899010183,0.292091707016302,0.33593979691732
01:03:00,0.0785761014812271,0.0067892129838334,0.0118913670690237,0,0.0186805800528571,0.0454971204627881,0.292019001473401,0.337516121936189
01:04:00,0.0796050168290924,0.00688048488162227,0.0120596913626963,0,0.0189401762443185,0.0471849535111625,0.29194723637556,0.339132189886722
01:05:00,0.0806449424795347,0.00697280144580647,0.0122301785573055,0,0.019202980003112,0.0489121237478223,0.291876433034725,0.340788556782547
01:06:00,0.0816959700220636,0.00706617314988232,0.0124028561339853,0,0.0194690292838676,0.0506791734578434,0.291806613061557,0.3424857865194
01:07:00,0.0827581915909049,0.00716061057209314,0.0125777519632122,0,0.0197383625353054,0.0524866515184904,0.291737798369557,0.344224449888048
01:08:00,0.0838316998669547,0.00725612439671316,0.0127548943110344,0,0.0200110187077476,0.0543351134748518,0.29167001117895,0.346005124653802
01:09:00,0.0849165880797356,0.00735272541535024,0.0129343118453993,0,0.0202870372607496,0.0562251216164197,0.291603274020616,0.347828395637036
01:10:00,0.0860338373056111,0.0074522341199874,0.0131192205266601,0,0.0205714546466475,0.0581572450546295,0.291537609740074,0.349694854794704
01:11:00,0.0871834451631541,0.00755465588033175,0.0133096496598039,0,0.0208643055401357,0.0601320650220675,0.291473041502961,0.351605106525028
01:12:00,0.0883457060810631,0.00765828789601136,0.0135026161345889,0,0.0211609040306003,0.0621501801643397,0.291409592803463,0.353559772967802
01:13:00,0.0895207296534045,0.00776314287106881,0.0136981537478083,0,0.0214612966188771,0.0642122016719459,0.291347287472875,0.355559489144821
01:14:00,0.0907086261676863,0.00786923364410229,0.0138962967983356,0,0.0217655304424379,0.0663187484264453,0.291286149685476,0.357604898111921
01:15:00,0.0919095066076335,0.00797657318999653,0.0140970800954782,0,0.0220736532854747,0.0684704470929889,0.291226203963087,0.359696651056076
01:16:00,0.0931234826559703,0.00808517462167998,0.0143005389674688,0,0.0223857135891488,0.0706679322140706,0.291167475179696,0.361835407393766
01:17:00,0.0943574809729257,0.00819564318305011,0.0145077576302771,0,0.0227034008133272,0.0729118463045145,0.291109988566141,0.364021834870655
01:18:00,0.0956463537782955,0.00831101246720716,0.0147241288844876,0,0.0230351413516948,0.075202841660349,0.291053769715333,0.366256611375682
01:19:00,0.0969498424854148,0.00842779181293658,0.0149434952707628,0,0.0233712870836994,0.0775415909128512,0.290998844590934,0.368540435503785
01:20:00,0.0982680790940099,0.0085459967411413,0.0151658986639048,0,0.0237118954050461,0.0799287857427431,0.290945239538623,0.370874025281366
01:21:00,0.0996011964925509,0.00866564294694818,0.0153913815916299,0,0.0240570245385781,0.0823651268580435,0.290892981294235,0.373258108152279
01:22:00,0.100949328462202,0.00878674630206362,0.0156199872458841,0,0.0244067335479478,0.084851324108118,0.290842096989154,0.375693421097272
01:23:00,0.102312609680779,0.00890932285716655,0.0158517594943541,0,0.0247610823515207,0.0873880965993092,0.29079261415578,0.378180710755089
01:24:00,0.103691175726722,0.0090333888443391,0.016086742892177,0,0.025120131736516,0.0899761728121766,0.290744560733077,0.380720733545254
01:25:00,0.105129273958118,0.00916280614637015,0.0163318399643497,0,0.0254946461107199,0.0926162907203685,0.290697965072196,0.383314255792564
01:26:00,0.106596967609315,0.00929497545353121,0.0165824527302355,0,0.0258774281837667,0.0953092090746636,0.290652855945291,0.385962065019954
