Time,Observed rainfall - 01/08/2022 00:00,Urban net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Rural net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Sewer loss m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Direct runoff m3/s (Observed rainfall - 01/08/2022) - urbanised model,Baseflow m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total flow m3/s (Observed rainfall - 01/08/2022)- urbanised model
01/08/2022 02:01,0.307483387030928,0.0253627174206473,0.0401229474796834,0,0.0654856649003307,0.0905170839435903,0.142084705622998,0.232601789566588
01/08/2022 02:02,0.280616139337596,0.0231776444581643,0.0367823905896801,0,0.0599600350478444,0.0974841566262203,0.142103610509997,0.239587767136217
01/08/2022 02:03,0.25674670303011,0.0212321079219525,0.0337918434375525,0,0.055023951359505,0.104584274638566,0.142127567271591,0.246711841910157
01/08/2022 02:04,0.235429644405666,0.019491070833012,0.0311022515723665,0,0.0505933224053784,0.111806290161989,0.142156671042685,0.253962961204675
01/08/2022 02:05,0.21630713393013,0.0179263253680662,0.0286738802803038,0,0.04660020564837,0.119140229607381,0.142191009041561,0.261331238648942
01/08/2022 02:06,0.199087166787152,0.0165147993623893,0.0264740205347743,0,0.0429888198971637,0.126577129570588,0.142230661368891,0.268807790939479
01/08/2022 02:07,0.183528268546894,0.015237367546439,0.0244753805449002,0,0.0397127480913392,0.134108903453778,0.14227570170065,0.276384605154428
01/08/2022 02:08,0.169428470732544,0.0140779947450307,0.0226549267880818,0,0.0367329215331125,0.14172823139403,0.142326197893848,0.284054429287877
01/08/2022 02:09,0.156617183164538,0.0130231040887893,0.0209930289313536,0,0.0340161330201429,0.149428468278432,0.142382212519639,0.291810680798071
01/08/2022 02:10,0.144949083248534,0.0120611017919761,0.0194728157924192,0,0.0315339175843953,0.157203566046353,0.142443803335207,0.29964736938156
01/08/2022 02:11,0.134299441921716,0.0111820134025064,0.0180796813613186,0,0.029261694763825,0.165048007452358,0.142511023703521,0.307559031155879
01/08/2022 02:12,0.124560493687724,0.0103772010459049,0.0168008997812128,0,0.0271781008271177,0.172956749146112,0.142583922968332,0.315540672114444
01/08/2022 02:13,0.115638579113494,0.0096391405912088,0.015625320937219,0,0.0252644615284278,0.180925172415682,0.142662546790438,0.323587719206121
01/08/2022 02:14,0.107451868028651,0.0089612438720485,0.014543126688104,0,0.0235043705601525,0.188949040299463,0.142746937450215,0.331695977749677
01/08/2022 02:15,0.0999285255872415,0.0083377152814088,0.0135456334162126,0,0.0218833486976214,0.197024460039199,0.142837134120612,0.339861594159811
01/08/2022 02:16,0.0930052204824676,0.0077634349383472,0.0126251304426153,0,0.0203885653809625,0.20514785004894,0.14293317311415,0.34808102316309
01/08/2022 02:17,0.0866259006387615,0.0072338626425842,0.0117747465612567,0,0.0190086092038409,0.21331591073004,0.143035088106921,0.356350998836962
01/08/2022 02:18,0.0807407802594113,0.0067449582699732,0.0109883388703815,0,0.0177332971403547,0.221525598583173,0.143142910342186,0.364668508925359
01/08/2022 02:19,0.0753054955297472,0.0062931153009304,0.0102603994690091,0,0.0165535147699395,0.229774103163329,0.143256668815781,0.37303077197911
01/08/2022 02:20,0.0615825460437556,0.0051479054391175,0.008399086681792,0,0.0135469921209096,0.238058826499417,0.143376390445281,0.381435216944697
01/08/2022 02:21,0.0,0.0,0.0,0,0.0,0.246375343138534,0.143502099445381,0.389877442583915
01/08/2022 02:22,0.0,0.0,0.0,0,0.0,0.254706167850895,0.14363381158705,0.398339979437945
01/08/2022 02:23,0.0,0.0,0.0,0,0.0,0.263036992563255,0.143771530386718,0.406808522949972
01/08/2022 02:24,0.0,0.0,0.0,0,0.0,0.271367817275615,0.143915253846209,0.415283071121824
01/08/2022 02:25,0.0,0.0,0.0,0,0.0,0.279698641987975,0.144064979968016,0.423763621955991
01/08/2022 02:26,0.0,0.0,0.0,0,0.0,0.288029466700336,0.144220706755295,0.432250173455631
01/08/2022 02:27,0.0,0.0,0.0,0,0.0,0.296360291412696,0.144382432211868,0.440742723624563
01/08/2022 02:28,0.0,0.0,0.0,0,0.0,0.304691116125056,0.144550154342217,0.449241270467273
01/08/2022 02:29,0.0,0.0,0.0,0,0.0,0.313021940837416,0.144723871151492,0.457745811988909
01/08/2022 02:30,0.0407639351961748,0.0034083886493594,0.0055638682468799,0,0.0089722568962394,0.321352765549777,0.144903580645505,0.466256346195282
01/08/2022 02:31,0.073812133988941,0.0061732347010544,0.0100830868709239,0,0.0162563215719783,0.329693065889638,0.145089284483438,0.474782350373076
