Time,Observed rainfall - 01/08/2022 00:00,Urban net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Rural net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Sewer loss m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Direct runoff m3/s (Observed rainfall - 01/08/2022) - urbanised model,Baseflow m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total flow m3/s (Observed rainfall - 01/08/2022)- urbanised model
01/08/2022 02:26,0.0,0.0,0.0,0,0.0,0.709698848796736,0.162239394983314,0.87193824378005
01/08/2022 02:27,0.0,0.0,0.0,0,0.0,0.7180296737255,0.162701374478185,0.880731048203685
01/08/2022 02:28,0.0,0.0,0.0,0,0.0,0.726360498654264,0.163169250764585,0.889529749418849
01/08/2022 02:29,0.0,0.0,0.0,0,0.0,0.734691323583028,0.16364302188089,0.898334345463918
01/08/2022 02:30,0.0407639351961784,0.0034083886493597,0.0055638682468804,0,0.0089722568962401,0.743022148511792,0.164122685866127,0.907144834377919
01/08/2022 02:31,0.0738121339889375,0.0061732347010541,0.0100830868709234,0,0.0162563215719775,0.751362449068058,0.164608244412683,0.915970693480742
01/08/2022 02:32,0.0791249439138042,0.0066198465439039,0.0108209628726762,0,0.0174408094165801,0.759729392187534,0.16509970948428,0.924829101671815
01/08/2022 02:33,0.0848756697571496,0.0071035911427187,0.0116213627178038,0,0.0187249538605226,0.76813191799394,0.165597103110829,0.933729021104769
01/08/2022 02:34,0.091107245065416,0.0076281554466137,0.0124906633268588,0,0.0201188187734725,0.776572628906308,0.166100451775725,0.942673080682033
01/08/2022 02:35,0.0978678078197284,0.0081976801840045,0.0134360510539564,0,0.0216337312379609,0.785054347461869,0.166609784059492,0.951664131521361
01/08/2022 02:36,0.105211502457628,0.0088168307917484,0.0144656517448362,0,0.0232824825365847,0.793580138717928,0.167125130820543,0.960705269538472
01/08/2022 02:37,0.113199440167545,0.0094908824806535,0.0155886872007439,0,0.0250795696813974,0.802153335497656,0.167646525394837,0.969799860892493
01/08/2022 02:38,0.121900856996213,0.0102258229855309,0.0168156647331383,0,0.0270414877186692,0.810777566939445,0.168174003816903,0.978951570756348
01/08/2022 02:39,0.131394521563568,0.0110284776484277,0.0181586085703719,0,0.0291870862187996,0.819456790904121,0.168707605065139,0.98816439596926
01/08/2022 02:40,0.141770461050484,0.0119066629981286,0.0196313447326494,0,0.0315380077307779,0.828195330913392,0.169247371334764,0.997442702248156
01/08/2022 02:41,0.15313209769154,0.0128693771035097,0.0212498549744178,0,0.0341192320779275,0.836997918444291,0.169793348342449,1.00679126678674
01/08/2022 02:42,0.165598921454478,0.0139270379777495,0.0230327210369136,0,0.0369597590146631,0.845869741598853,0.170345585667379,1.01621532726623
01/08/2022 02:43,0.179309872899779,0.0150917856395381,0.0250016885888251,0,0.0400934742283632,0.854816501421148,0.170904137134456,1.0257206385556
01/08/2022 02:44,0.194427681351321,0.0163778698069553,0.0271823921853311,0,0.0435602619922865,0.863844477466879,0.171469061246548,1.03531353871343
01/08/2022 02:45,0.211144510520938,0.0178021547729575,0.0296053005110324,0,0.0474074552839899,0.872960604675945,0.172040421674167,1.04500102635011
01/08/2022 02:46,0.229689428594206,0.0193847877460808,0.0323069687286232,0,0.051691756474704,0.882172564203199,0.172618287812912,1.05479085201611
01/08/2022 02:47,0.250338480675541,0.0211501002327854,0.0353317282334383,0,0.0564818284662237,0.891488891699271,0.173202735421567,1.06469162712084
01/08/2022 02:48,0.273428567045105,0.0231278499901409,0.0387340148104096,0,0.0618618648005505,0.90091910771496,0.173793847357078,1.07471295507204
01/08/2022 02:49,0.299377049255607,0.0253549750873537,0.0425816551661659,0,0.0679366302535196,0.91047387661108,0.174391714427225,1.0848655910383
01/08/2022 02:50,0.328710268810021,0.0278781439573159,0.0469606401440227,0,0.0748387841013386,0.92016520289314,0.174996436388114,1.09516163928125
01/08/2022 02:51,0.3621064876716,0.0307575918647679,0.0519822950425271,0,0.082739886907295,0.930006677779396,0.175608123122568,1.10561480090196
01/08/2022 02:52,0.400463281039709,0.0340731354170954,0.057794497837584,0,0.0918676332546794,0.940013794995017,0.176226896048645,1.11624069104366
