minute,rainfall_depth_this_min,cumulative_rainfall_this_min
1,0.0,0.0
2,0.08225754767466667,0.08225754767466667
3,0.08225754767466667,0.16451509534933334
4,0.08225754767466667,0.246772643024
5,0.08225754767466667,0.3290301906986667
6,0.08225754767466667,0.4112877383733333
7,0.08225754767466667,0.49354528604799996
8,0.08225754767466667,0.5758028337226666
9,0.08225754767466667,0.6580603813973332
10,0.08225754767466667,0.7403179290719999
11,0.08225754767466667,0.8225754767466665
12,0.08225754767466667,0.9048330244213332
13,0.08225754767466667,0.9870905720959998
14,0.08225754767466667,1.0693481197706665
15,0.08225754767466667,1.1516056674453332
16,0.08225754767466667,1.23386321512
17,0.08225754767466667,1.3161207627946667
18,0.08225754767466667,1.3983783104693335
19,0.08225754767466667,1.4806358581440002
20,0.08225754767466667,1.562893405818667
21,0.08225754767466667,1.6451509534933337
22,0.08225754767466667,1.7274085011680005
23,0.08225754767466667,1.8096660488426672
24,0.08225754767466667,1.891923596517334
25,0.08225754767466667,1.9741811441920007
26,0.08225754767466667,2.0564386918666675
27,0.08225754767466667,2.1386962395413343
28,0.08225754767466667,2.220953787216001
29,0.08225754767466667,2.3032113348906678
30,0.08225754767466667,2.3854688825653345
31,0.08225754767466667,2.4677264302400013
32,0.11955478911533332,2.5872812193553347
33,0.11955478911533332,2.706836008470668
34,0.11955478911533332,2.8263907975860016
35,0.11955478911533332,2.945945586701335
36,0.11955478911533332,3.0655003758166686
37,0.11955478911533332,3.185055164932002
38,0.11955478911533332,3.3046099540473355
39,0.11955478911533332,3.424164743162669
40,0.11955478911533332,3.5437195322780024
41,0.11955478911533332,3.663274321393336
42,0.11955478911533332,3.7828291105086693
43,0.11955478911533332,3.902383899624003
44,0.11955478911533332,4.021938688739336
45,0.11955478911533332,4.141493477854669
46,0.11955478911533332,4.261048266970002
47,0.11955478911533332,4.380603056085335
48,0.11955478911533332,4.500157845200668
49,0.11955478911533332,4.619712634316001
50,0.11955478911533332,4.739267423431334
51,0.11955478911533332,4.858822212546667
52,0.11955478911533332,4.978377001662
53,0.11955478911533332,5.097931790777333
54,0.11955478911533332,5.217486579892666
55,0.11955478911533332,5.337041369007999
56,0.11955478911533332,5.456596158123332
57,0.11955478911533332,5.5761509472386654
58,0.11955478911533332,5.6957057363539985
59,0.11955478911533332,5.8152605254693315
60,0.11955478911533332,5.9348153145846645
61,0.11955478911533332,6.0543701036999975
62,0.21742480489866667,6.271794908598665
63,0.21742480489866667,6.489219713497331
64,0.21742480489866667,6.706644518395997
65,0.21742480489866667,6.924069323294663
66,0.21742480489866667,7.1414941281933295
67,0.21742480489866667,7.358918933091996
68,0.21742480489866667,7.576343737990662
69,0.21742480489866667,7.793768542889328
70,0.21742480489866667,8.011193347787994
71,0.21742480489866667,8.22861815268666
72,0.21742480489866667,8.446042957585327
73,0.21742480489866667,8.663467762483993
74,0.21742480489866667,8.88089256738266
75,0.21742480489866667,9.098317372281326
76,0.21742480489866667,9.315742177179992
77,0.21742480489866667,9.533166982078658
78,0.21742480489866667,9.750591786977324
79,0.21742480489866667,9.96801659187599
80,0.21742480489866667,10.185441396774657
81,0.21742480489866667,10.402866201673323
82,0.21742480489866667,10.620291006571989
83,0.21742480489866667,10.837715811470655
84,0.21742480489866667,11.055140616369322
85,0.21742480489866667,11.272565421267988
86,0.21742480489866667,11.489990226166654
87,0.21742480489866667,11.70741503106532
88,0.21742480489866667,11.924839835963986
89,0.21742480489866667,12.142264640862653
90,0.21742480489866667,12.359689445761319
91,0.21742480489866667,12.577114250659985
92,0.3084591020146667,12.885573352674651
93,0.3084591020146667,13.194032454689317
94,0.3084591020146667,13.502491556703983
95,0.3084591020146667,13.81095065871865
96,0.3084591020146667,14.119409760733316
97,0.3084591020146667,14.427868862747982
98,0.3084591020146667,14.736327964762648
99,0.3084591020146667,15.044787066777314
100,0.3084591020146667,15.35324616879198
101,0.3084591020146667,15.661705270806646
102,0.3084591020146667,15.970164372821312
103,0.3084591020146667,16.278623474835978
104,0.3084591020146667,16.587082576850644
105,0.3084591020146667,16.89554167886531
106,0.3084591020146667,17.204000780879976
107,0.3084591020146667,17.512459882894643
108,0.3084591020146667,17.82091898490931
109,0.3084591020146667,18.129378086923975
110,0.3084591020146667,18.43783718893864
111,0.3084591020146667,18.746296290953307
112,0.3084591020146667,19.054755392967973
113,0.3084591020146667,19.36321449498264
114,0.3084591020146667,19.671673596997305
115,0.3084591020146667,19.98013269901197
116,0.3084591020146667,20.288591801026637
117,0.3084591020146667,20.597050903041303
118,0.3084591020146667,20.90551000505597
119,0.3084591020146667,21.213969107070636
120,0.3084591020146667,21.5224282090853
121,0.3084591020146667,21.830887311099968
122,0.26285155759866663,22.093738868698633
123,0.26285155759866663,22.3565904262973
124,0.26285155759866663,22.619441983895964
125,0.26285155759866663,22.88229354149463
126,0.26285155759866663,23.145145099093295
127,0.26285155759866663,23.40799665669196
128,0.26285155759866663,23.670848214290626
129,0.26285155759866663,23.93369977188929
