minute,rainfall_depth_this_min,cumulative_rainfall_this_min
1,0.0,0.0
2,0.09261570980266667,0.09261570980266667
3,0.09261570980266667,0.18523141960533335
4,0.09261570980266667,0.27784712940800005
5,0.09261570980266667,0.3704628392106667
6,0.09261570980266667,0.46307854901333334
7,0.09261570980266667,0.555694258816
8,0.09261570980266667,0.6483099686186666
9,0.09261570980266667,0.7409256784213333
10,0.09261570980266667,0.8335413882239999
11,0.09261570980266667,0.9261570980266666
12,0.09261570980266667,1.0187728078293332
13,0.09261570980266667,1.111388517632
14,0.09261570980266667,1.2040042274346667
15,0.09261570980266667,1.2966199372373335
16,0.09261570980266667,1.3892356470400002
17,0.09261570980266667,1.481851356842667
18,0.09261570980266667,1.5744670666453338
19,0.09261570980266667,1.6670827764480005
20,0.09261570980266667,1.7596984862506673
21,0.09261570980266667,1.852314196053334
22,0.09261570980266667,1.9449299058560008
23,0.09261570980266667,2.0375456156586673
24,0.09261570980266667,2.130161325461334
25,0.09261570980266667,2.222777035264001
26,0.09261570980266667,2.3153927450666676
27,0.09261570980266667,2.4080084548693343
28,0.09261570980266667,2.500624164672001
29,0.09261570980266667,2.593239874474668
30,0.09261570980266667,2.6858555842773346
31,0.09261570980266667,2.7784712940800014
32,0.11217029143533332,2.890641585515335
33,0.11217029143533332,3.0028118769506684
34,0.11217029143533332,3.114982168386002
35,0.11217029143533332,3.2271524598213355
36,0.11217029143533332,3.339322751256669
37,0.11217029143533332,3.4514930426920025
38,0.11217029143533332,3.563663334127336
39,0.11217029143533332,3.6758336255626696
40,0.11217029143533332,3.788003916998003
41,0.11217029143533332,3.9001742084333366
42,0.11217029143533332,4.01234449986867
43,0.11217029143533332,4.124514791304003
44,0.11217029143533332,4.236685082739337
45,0.11217029143533332,4.34885537417467
46,0.11217029143533332,4.461025665610004
47,0.11217029143533332,4.573195957045337
48,0.11217029143533332,4.685366248480671
49,0.11217029143533332,4.797536539916004
50,0.11217029143533332,4.909706831351338
51,0.11217029143533332,5.021877122786671
52,0.11217029143533332,5.134047414222005
53,0.11217029143533332,5.2462177056573385
54,0.11217029143533332,5.358387997092672
55,0.11217029143533332,5.4705582885280055
56,0.11217029143533332,5.582728579963339
57,0.11217029143533332,5.694898871398673
58,0.11217029143533332,5.807069162834006
59,0.11217029143533332,5.91923945426934
60,0.11217029143533332,6.031409745704673
61,0.11217029143533332,6.143580037140007
62,0.12105387125466666,6.264633908394673
63,0.12105387125466666,6.38568777964934
64,0.12105387125466666,6.506741650904006
65,0.12105387125466666,6.627795522158673
66,0.12105387125466666,6.748849393413339
67,0.12105387125466666,6.869903264668006
68,0.12105387125466666,6.990957135922672
69,0.12105387125466666,7.112011007177339
70,0.12105387125466666,7.233064878432005
71,0.12105387125466666,7.354118749686672
72,0.12105387125466666,7.475172620941338
73,0.12105387125466666,7.5962264921960045
74,0.12105387125466666,7.717280363450671
75,0.12105387125466666,7.8383342347053375
76,0.12105387125466666,7.959388105960004
77,0.12105387125466666,8.08044197721467
78,0.12105387125466666,8.201495848469337
79,0.12105387125466666,8.322549719724003
80,0.12105387125466666,8.44360359097867
81,0.12105387125466666,8.564657462233336
82,0.12105387125466666,8.685711333488003
83,0.12105387125466666,8.80676520474267
84,0.12105387125466666,8.927819075997336
85,0.12105387125466666,9.048872947252002
86,0.12105387125466666,9.169926818506669
87,0.12105387125466666,9.290980689761335
88,0.12105387125466666,9.412034561016002
89,0.12105387125466666,9.533088432270668
90,0.12105387125466666,9.654142303525335
91,0.12105387125466666,9.775196174780001
92,0.14295001410666666,9.918146188886668
93,0.14295001410666666,10.061096202993335
94,0.14295001410666666,10.204046217100002
95,0.14295001410666666,10.346996231206669
96,0.14295001410666666,10.489946245313336
97,0.14295001410666666,10.632896259420002
98,0.14295001410666666,10.77584627352667
99,0.14295001410666666,10.918796287633336
100,0.14295001410666666,11.061746301740003
101,0.14295001410666666,11.20469631584667
102,0.14295001410666666,11.347646329953337
103,0.14295001410666666,11.490596344060004
104,0.14295001410666666,11.63354635816667
105,0.14295001410666666,11.776496372273337
106,0.14295001410666666,11.919446386380004
107,0.14295001410666666,12.062396400486671
108,0.14295001410666666,12.205346414593338
109,0.14295001410666666,12.348296428700005
110,0.14295001410666666,12.491246442806672
111,0.14295001410666666,12.634196456913338
112,0.14295001410666666,12.777146471020005
113,0.14295001410666666,12.920096485126672
114,0.14295001410666666,13.063046499233339
115,0.14295001410666666,13.205996513340006
116,0.14295001410666666,13.348946527446673
117,0.14295001410666666,13.49189654155334
118,0.14295001410666666,13.634846555660006
119,0.14295001410666666,13.777796569766673
120,0.14295001410666666,13.92074658387334
121,0.14295001410666666,14.063696597980007
122,0.13391471687666667,14.197611314856674
123,0.13391471687666667,14.331526031733341
124,0.13391471687666667,14.465440748610009
125,0.13391471687666667,14.599355465486676
126,0.13391471687666667,14.733270182363343
127,0.13391471687666667,14.86718489924001
128,0.13391471687666667,15.001099616116678
129,0.13391471687666667,15.135014332993345
130,0.13391471687666667,15.268929049870012
131,0.13391471687666667,15.40284376674668
132,0.13391471687666667,15.536758483623347
133,0.13391471687666667,15.670673200500014
134,0.13391471687666667,15.804587917376681
135,0.13391471687666667,15.938502634253348
136,0.13391471687666667,16.072417351130014
137,0.13391471687666667,16.20633206800668
138,0.13391471687666667,16.340246784883348
139,0.13391471687666667,16.474161501760015
140,0.13391471687666667,16.608076218636683
141,0.13391471687666667,16.74199093551335
142,0.13391471687666667,16.875905652390017
143,0.13391471687666667,17.009820369266684
144,0.13391471687666667,17.14373508614335
145,0.13391471687666667,17.27764980302002
146,0.13391471687666667,17.411564519896686
147,0.13391471687666667,17.545479236773353
148,0.13391471687666667,17.67939395365002
149,0.13391471687666667,17.813308670526688
150,0.13391471687666667,17.947223387403355
151,0.13391471687666667,18.081138104280022
152,0.15314982103733332,18.234287925317357
153,0.15314982103733332,18.387437746354692
154,0.15314982103733332,18.540587567392027
155,0.15314982103733332,18.693737388429362
156,0.15314982103733332,18.846887209466697
157,0.15314982103733332,19.000037030504032
158,0.15314982103733332,19.153186851541367
159,0.15314982103733332,19.306336672578702
160,0.15314982103733332,19.459486493616037
161,0.15314982103733332,19.612636314653372
162,0.15314982103733332,19.765786135690707
163,0.15314982103733332,19.918935956728042
164,0.15314982103733332,20.072085777765377
165,0.15314982103733332,20.225235598802712
166,0.15314982103733332,20.378385419840047
167,0.15314982103733332,20.531535240877382
168,0.15314982103733332,20.684685061914717
169,0.15314982103733332,20.837834882952052
170,0.15314982103733332,20.990984703989387
171,0.15314982103733332,21.144134525026722
172,0.15314982103733332,21.297284346064057
173,0.15314982103733332,21.450434167101392
174,0.15314982103733332,21.603583988138727
175,0.15314982103733332,21.756733809176062
176,0.15314982103733332,21.909883630213397
177,0.15314982103733332,22.063033451250732
178,0.15314982103733332,22.216183272288067
179,0.15314982103733332,22.3693330933254
180,0.15314982103733332,22.522482914362737
181,0.15314982103733332,22.67563273540007
182,0.132243466146,22.807876201546073
183,0.132243466146,22.940119667692073
184,0.132243466146,23.072363133838074
185,0.132243466146,23.204606599984075
186,0.132243466146,23.336850066130076
187,0.132243466146,23.469093532276077
188,0.132243466146,23.601336998422077
189,0.132243466146,23.733580464568078
190,0.132243466146,23.86582393071408
191,0.132243466146,23.99806739686008
192,0.132243466146,24.13031086300608
193,0.132243466146,24.26255432915208
194,0.132243466146,24.394797795298082
195,0.132243466146,24.527041261444083
196,0.132243466146,24.659284727590084
197,0.132243466146,24.791528193736085
198,0.132243466146,24.923771659882085
199,0.132243466146,25.056015126028086
200,0.132243466146,25.188258592174087
201,0.132243466146,25.320502058320088
202,0.132243466146,25.45274552446609
203,0.132243466146,25.58498899061209
204,0.132243466146,25.71723245675809
205,0.132243466146,25.84947592290409
206,0.132243466146,25.98171938905009
207,0.132243466146,26.113962855196093
208,0.132243466146,26.246206321342093
209,0.132243466146,26.378449787488094
210,0.132243466146,26.510693253634095
211,0.132243466146,26.642936719780096
212,0.15015415192666665,26.793090871706763
213,0.15015415192666665,26.94324502363343
214,0.15015415192666665,27.093399175560098
215,0.15015415192666665,27.243553327486765
216,0.15015415192666665,27.393707479413433
217,0.15015415192666665,27.5438616313401
218,0.15015415192666665,27.694015783266767
219,0.15015415192666665,27.844169935193435
220,0.15015415192666665,27.994324087120102
221,0.15015415192666665,28.14447823904677
222,0.15015415192666665,28.294632390973437
223,0.15015415192666665,28.444786542900104
224,0.15015415192666665,28.59494069482677
225,0.15015415192666665,28.74509484675344
226,0.15015415192666665,28.895248998680106
227,0.15015415192666665,29.045403150606774
228,0.15015415192666665,29.19555730253344
229,0.15015415192666665,29.34571145446011
230,0.15015415192666665,29.495865606386776
231,0.15015415192666665,29.646019758313443
232,0.15015415192666665,29.79617391024011
233,0.15015415192666665,29.946328062166778
234,0.15015415192666665,30.096482214093445
235,0.15015415192666665,30.246636366020113
236,0.15015415192666665,30.39679051794678
237,0.15015415192666665,30.546944669873447
238,0.15015415192666665,30.697098821800115
239,0.15015415192666665,30.847252973726782
240,0.15015415192666665,30.99740712565345
241,0.15015415192666665,31.147561277580117
242,0.15405247805133332,31.30161375563145
243,0.15405247805133332,31.455666233682784
244,0.15405247805133332,31.609718711734118
245,0.15405247805133332,31.76377118978545
246,0.15405247805133332,31.917823667836785
247,0.15405247805133332,32.07187614588812
248,0.15405247805133332,32.22592862393945
249,0.15405247805133332,32.379981101990786
250,0.15405247805133332,32.53403358004212
251,0.15405247805133332,32.688086058093454
252,0.15405247805133332,32.84213853614479
253,0.15405247805133332,32.99619101419612
254,0.15405247805133332,33.150243492247455
255,0.15405247805133332,33.30429597029879
256,0.15405247805133332,33.45834844835012
257,0.15405247805133332,33.612400926401456
258,0.15405247805133332,33.76645340445279
259,0.15405247805133332,33.92050588250412
260,0.15405247805133332,34.07455836055546
261,0.15405247805133332,34.22861083860679
262,0.15405247805133332,34.382663316658125
263,0.15405247805133332,34.53671579470946
264,0.15405247805133332,34.69076827276079
265,0.15405247805133332,34.844820750812126
266,0.15405247805133332,34.99887322886346
267,0.15405247805133332,35.15292570691479
268,0.15405247805133332,35.30697818496613
269,0.15405247805133332,35.46103066301746
270,0.15405247805133332,35.615083141068794
271,0.15405247805133332,35.76913561912013
272,0.24555670247266667,36.0146923215928
273,0.24555670247266667,36.260249024065466
274,0.24555670247266667,36.505805726538135
275,0.24555670247266667,36.751362429010804
276,0.24555670247266667,36.99691913148347
277,0.24555670247266667,37.24247583395614
278,0.24555670247266667,37.48803253642881
279,0.24555670247266667,37.73358923890148
280,0.24555670247266667,37.97914594137415
281,0.24555670247266667,38.22470264384682
282,0.24555670247266667,38.47025934631949
283,0.24555670247266667,38.715816048792156
284,0.24555670247266667,38.961372751264825
285,0.24555670247266667,39.206929453737494
286,0.24555670247266667,39.45248615621016
287,0.24555670247266667,39.69804285868283
288,0.24555670247266667,39.9435995611555
289,0.24555670247266667,40.18915626362817
290,0.24555670247266667,40.43471296610084
291,0.24555670247266667,40.68026966857351
292,0.24555670247266667,40.92582637104618
293,0.24555670247266667,41.17138307351885
294,0.24555670247266667,41.416939775991516
295,0.24555670247266667,41.662496478464185
296,0.24555670247266667,41.908053180936854
297,0.24555670247266667,42.15360988340952
298,0.24555670247266667,42.39916658588219
299,0.24555670247266667,42.64472328835486
300,0.24555670247266667,42.89027999082753
301,0.24555670247266667,43.1358366933002
302,0.32322466252,43.4590613558202
303,0.32322466252,43.782286018340194
304,0.32322466252,44.10551068086019
305,0.32322466252,44.42873534338019
306,0.32322466252,44.75196000590019
307,0.32322466252,45.075184668420185
308,0.32322466252,45.39840933094018
309,0.32322466252,45.72163399346018
310,0.32322466252,46.04485865598018
311,0.32322466252,46.368083318500176
312,0.32322466252,46.691307981020174
313,0.32322466252,47.01453264354017
314,0.32322466252,47.33775730606017
315,0.32322466252,47.66098196858017
316,0.32322466252,47.984206631100164
317,0.32322466252,48.30743129362016
318,0.32322466252,48.63065595614016
319,0.32322466252,48.95388061866016
320,0.32322466252,49.277105281180155
321,0.32322466252,49.60032994370015
322,0.32322466252,49.92355460622015
323,0.32322466252,50.24677926874015
324,0.32322466252,50.570003931260146
325,0.32322466252,50.893228593780144
326,0.32322466252,51.21645325630014
327,0.32322466252,51.53967791882014
328,0.32322466252,51.86290258134014
329,0.32322466252,52.186127243860135
330,0.32322466252,52.50935190638013
331,0.32322466252,52.83257656890013
332,0.23824744970266665,53.0708240186028
333,0.23824744970266665,53.30907146830547
334,0.23824744970266665,53.54731891800814
335,0.23824744970266665,53.78556636771081
336,0.23824744970266665,54.023813817413476
337,0.23824744970266665,54.262061267116145
338,0.23824744970266665,54.500308716818815
339,0.23824744970266665,54.738556166521484
340,0.23824744970266665,54.97680361622415
341,0.23824744970266665,55.21505106592682
342,0.23824744970266665,55.45329851562949
343,0.23824744970266665,55.69154596533216
344,0.23824744970266665,55.92979341503483
345,0.23824744970266665,56.1680408647375
346,0.23824744970266665,56.40628831444017
347,0.23824744970266665,56.64453576414284
348,0.23824744970266665,56.88278321384551
349,0.23824744970266665,57.121030663548176
350,0.23824744970266665,57.359278113250845
351,0.23824744970266665,57.597525562953514
352,0.23824744970266665,57.83577301265618
353,0.23824744970266665,58.07402046235885
354,0.23824744970266665,58.31226791206152
355,0.23824744970266665,58.55051536176419
356,0.23824744970266665,58.78876281146686
357,0.23824744970266665,59.02701026116953
358,0.23824744970266665,59.2652577108722
359,0.23824744970266665,59.50350516057487
360,0.23824744970266665,59.74175261027754
361,0.23824744970266665,59.980000059980206
362,0.0,59.980000059980206
