Time,Observed rainfall - 01/08/2022 00:00,Urban net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Rural net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Sewer loss m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Direct runoff m3/s (Observed rainfall - 01/08/2022) - urbanised model,Baseflow m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total flow m3/s (Observed rainfall - 01/08/2022)- urbanised model
01/08/2022 00:00,0.035244815,0.002577653,0.00341497,0,0.005992623,0.0,0.147322084,0.147322084
01/08/2022 00:01,0.037331857,0.002730715,0.003619903,0,0.006350618,6.52e-06,0.147273078,0.147279598
01/08/2022 00:02,0.039559687,0.002894151,0.003838973,0,0.006733124,2.65e-05,0.147224097,0.147250566
01/08/2022 00:03,0.041939512,0.003068793,0.004073341,0,0.007142134,6.06e-05,0.147175151,0.1472358
01/08/2022 00:04,0.044483627,0.003255554,0.004324287,0,0.007579841,0.000109923,0.147126249,0.147236172
01/08/2022 00:05,0.047205555,0.003455439,0.004593223,0,0.008048661,0.000175208,0.147077402,0.14725261
01/08/2022 00:06,0.050120193,0.003669555,0.00488171,0,0.008551265,0.00025749,0.14702862,0.14728611
01/08/2022 00:07,0.053243997,0.003899128,0.005191482,0,0.00909061,0.000357822,0.146979915,0.147337737
01/08/2022 00:08,0.056595185,0.004145515,0.005524461,0,0.009669976,0.000477335,0.146931301,0.147408636
01/08/2022 00:09,0.060193982,0.004410225,0.005882794,0,0.010293019,0.000617244,0.14688279,0.147500034
01/08/2022 00:10,0.064062909,0.004786837,0.00626888,0,0.011055718,0.000778852,0.146834396,0.147613247
01/08/2022 00:11,0.068227118,0.005210949,0.00668541,0,0.011896358,0.000963696,0.146786134,0.147749829
01/08/2022 00:12,0.0727148,0.005555631,0.007135412,0,0.012691044,0.00117359,0.146738021,0.14791161
01/08/2022 00:13,0.07755767,0.005927835,0.007622311,0,0.013550146,0.001410355,0.146690073,0.148100429
01/08/2022 00:14,0.082791557,0.006330367,0.008149991,0,0.014480358,0.001675795,0.146642311,0.148318106
01/08/2022 00:15,0.088457118,0.006766417,0.008722881,0,0.015489298,0.001971858,0.146594753,0.148566611
01/08/2022 00:16,0.09460073,0.007239625,0.009346057,0,0.016585682,0.002300658,0.146547422,0.148848079
01/08/2022 00:17,0.101275587,0.007754174,0.010025368,0,0.017779542,0.002664487,0.146500339,0.149164826
01/08/2022 00:18,0.108543086,0.008314898,0.010767597,0,0.019082495,0.003065839,0.14645353,0.149519368
01/08/2022 00:19,0.116474599,0.008927422,0.011580664,0,0.020508086,0.003507431,0.14640702,0.149914451
01/08/2022 00:20,0.125153754,0.009598346,0.012473892,0,0.022072238,0.003992231,0.146360838,0.150353069
01/08/2022 00:21,0.134679436,0.010335481,0.013458355,0,0.023793836,0.004523491,0.146315015,0.150838506
01/08/2022 00:22,0.1451698,0.011148174,0.014547337,0,0.025695511,0.005104782,0.146269582,0.151374364
01/08/2022 00:23,0.156767741,0.012047737,0.015756968,0,0.027804705,0.00574004,0.146224576,0.151964616
01/08/2022 00:24,0.16964853,0.013048062,0.017107103,0,0.030155165,0.006433621,0.146180034,0.152613655
01/08/2022 00:25,0.184030765,0.014166486,0.018622581,0,0.032789067,0.007190365,0.146135998,0.153326363
01/08/2022 00:26,0.200192577,0.015425085,0.020335084,0,0.035760169,0.008015679,0.146092513,0.154108192
01/08/2022 00:27,0.218496522,0.016852648,0.022285987,0,0.039138636,0.008915641,0.146049627,0.154965267
01/08/2022 00:28,0.239429581,0.018487857,0.024530918,0,0.043018774,0.009897128,0.146007393,0.155904521
01/08/2022 00:29,0.263671114,0.02038467,0.027147471,0,0.047532141,0.010968001,0.145965871,0.156933872
01/08/2022 00:30,0.2922167,0.022622136,0.03024922,0,0.052871356,0.012137342,0.145925125,0.158062466
01/08/2022 00:31,0.326625594,0.025323974,0.034013566,0,0.05933754,0.013415804,0.145885225,0.159301029
01/08/2022 00:32,0.36958213,0.028702924,0.038744628,0,0.067447552,0.014816144,0.145846253,0.160662396
01/08/2022 00:33,0.426434227,0.033182141,0.045044645,0,0.078226786,0.0163541,0.145808296,0.162162396
01/08/2022 00:34,0.511033428,0.03985525,0.054460801,0,0.094316051,0.018050053,0.145771458,0.163821511
01/08/2022 00:35,0.701514356,0.054870898,0.075612359,0,0.130483258,0.01993298,0.145735859,0.165668839
01/08/2022 00:36,1.237301583,0.097230591,0.135764748,0,0.232995338,0.022059234,0.145701649,0.167760882
01/08/2022 00:37,0.917651584,0.072483879,0.102671424,0,0.175155302,0.02457825,0.145669051,0.170247301
01/08/2022 00:38,0.815432701,0.064675811,0.092650202,0,0.157326013,0.027537614,0.145638361,0.173175975
01/08/2022 00:39,0.753385761,0.059977078,0.08678424,0,0.146761318,0.030854996,0.145609862,0.176464858
01/08/2022 00:40,0.708701045,0.056614791,0.082674789,0,0.13928958,0.034499319,0.1455838,0.180083119
01/08/2022 00:41,0.673722415,0.053995847,0.079527195,0,0.133523042,0.038450767,0.145560403,0.18401117
01/08/2022 00:42,0.644940272,0.051849189,0.076981564,0,0.128830752,0.042694755,0.145539888,0.188234643
01/08/2022 00:43,0.620455679,0.050028582,0.074845438,0,0.12487402,0.047219736,0.145522463,0.192742199
01/08/2022 00:44,0.599126554,0.048446327,0.073004395,0,0.121450721,0.052016143,0.145508329,0.197524472
01/08/2022 00:45,0.580213194,0.047045779,0.071385168,0,0.118430947,0.057075801,0.145497683,0.202573484
01/08/2022 00:46,0.563209409,0.045788283,0.069938192,0,0.115726476,0.062391568,0.145490715,0.207882282
01/08/2022 00:47,0.547753727,0.044646313,0.068628471,0,0.113274784,0.06795709,0.14548761,0.2134447
01/08/2022 00:48,0.533579093,0.043599585,0.067430445,0,0.11103003,0.073766643,0.145488552,0.219255195
01/08/2022 00:49,0.520482643,0.042632734,0.066324919,0,0.108957652,0.079815011,0.14549372,0.225308731
01/08/2022 00:50,0.508306666,0.041733845,0.065297138,0,0.107030983,0.086097397,0.145503289,0.231600686
01/08/2022 00:51,0.496926128,0.040893499,0.06433554,0,0.105229039,0.092609358,0.145517432,0.23812679
