Time,Observed rainfall - 01/08/2022 00:00,Urban net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Rural net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Sewer loss m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Direct runoff m3/s (Observed rainfall - 01/08/2022) - urbanised model,Baseflow m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total flow m3/s (Observed rainfall - 01/08/2022)- urbanised model
01/08/2022 00:00,0.034573913,0.002528582,0.003349941,0,0.005878523,0.0,0.147322084,0.147322084
01/08/2022 00:01,0.035239983,0.002577682,0.003416942,0,0.005994624,6.4e-06,0.147273078,0.147279474
01/08/2022 00:02,0.035920549,0.002627864,0.003485492,0,0.006113355,2.57e-05,0.147224097,0.147249806
01/08/2022 00:03,0.036615977,0.002679156,0.003555632,0,0.006234788,5.82e-05,0.14717515,0.147233342
01/08/2022 00:04,0.037326647,0.002731588,0.003627407,0,0.006358995,0.000104109,0.147126245,0.147230353
01/08/2022 00:05,0.038052947,0.002785189,0.003700862,0,0.006486051,0.000163722,0.147077392,0.147241114
01/08/2022 00:06,0.038795281,0.00283999,0.003776044,0,0.006616035,0.000237305,0.147028599,0.147265904
01/08/2022 00:07,0.039554062,0.002896023,0.003853002,0,0.006749025,0.000325137,0.146979877,0.147305014
01/08/2022 00:08,0.040329718,0.002953319,0.003931787,0,0.006885106,0.0004275,0.146931235,0.147358735
01/08/2022 00:09,0.04112269,0.003011913,0.00401245,0,0.007024363,0.000544688,0.146882683,0.147427371
01/08/2022 00:10,0.041933432,0.00307184,0.004095044,0,0.007166885,0.000676998,0.14683423,0.147511228
01/08/2022 00:11,0.042762413,0.003133136,0.004179627,0,0.007312763,0.000824734,0.146785887,0.147610621
01/08/2022 00:12,0.043610118,0.003213725,0.004266255,0,0.007479981,0.000988209,0.146737665,0.147725874
01/08/2022 00:13,0.044477047,0.003396398,0.004354989,0,0.007751387,0.001167768,0.146689574,0.147857342
01/08/2022 00:14,0.045363716,0.003464874,0.004445889,0,0.007910763,0.001363935,0.146641626,0.14800556
01/08/2022 00:15,0.046270658,0.003534944,0.004539022,0,0.008073966,0.001577221,0.14659383,0.148171051
01/08/2022 00:16,0.047198424,0.003606653,0.004634452,0,0.008241105,0.001807976,0.1465462,0.148354176
01/08/2022 00:17,0.048147583,0.003680047,0.004732249,0,0.008412296,0.002056561,0.146498746,0.148555307
01/08/2022 00:18,0.049118723,0.003755174,0.004832484,0,0.008587657,0.002323342,0.146451481,0.148774823
01/08/2022 00:19,0.050112453,0.003832081,0.004935232,0,0.008767313,0.002608696,0.146404418,0.149013115
01/08/2022 00:20,0.051129403,0.003910822,0.005040569,0,0.00895139,0.00291301,0.146357569,0.149270579
01/08/2022 00:21,0.052170221,0.003991447,0.005148576,0,0.009140022,0.003236678,0.146310947,0.149547625
01/08/2022 00:22,0.053235583,0.004074012,0.005259335,0,0.009333347,0.003580105,0.146264565,0.14984467
01/08/2022 00:23,0.054326185,0.004158574,0.005372932,0,0.009531506,0.003943707,0.146218436,0.150162143
01/08/2022 00:24,0.05544275,0.00424519,0.005489458,0,0.009734648,0.004327908,0.146172574,0.150500482
01/08/2022 00:25,0.056586023,0.004333923,0.005609004,0,0.009942927,0.004733143,0.146126994,0.150860137
01/08/2022 00:26,0.057756781,0.004424835,0.005731669,0,0.010156504,0.005159861,0.146081709,0.15124157
01/08/2022 00:27,0.058955825,0.004517991,0.005857552,0,0.010375542,0.005608517,0.146036734,0.151645252
