Time,Observed rainfall - 01/08/2022 00:00,Urban net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Rural net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Sewer loss m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Direct runoff m3/s (Observed rainfall - 01/08/2022) - urbanised model,Baseflow m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total flow m3/s (Observed rainfall - 01/08/2022)- urbanised model
01/08/2022 00:00,0.034409179,0.002516533,0.003333974,0,0.005850508,0.0,0.147322084,0.147322084
01/08/2022 00:01,0.034738647,0.002541006,0.003368303,0,0.005909309,6.37e-06,0.147273078,0.147279443
01/08/2022 00:02,0.035071671,0.00256575,0.003403046,0,0.005968795,2.55e-05,0.147224097,0.147249621
01/08/2022 00:03,0.035408296,0.002590768,0.003438208,0,0.006028976,5.76e-05,0.147175149,0.147232754
01/08/2022 00:04,0.035748567,0.002616064,0.003473797,0,0.006089861,0.000102736,0.147126244,0.147228979
01/08/2022 00:05,0.036092531,0.002641642,0.003509819,0,0.00615146,0.000161048,0.147077389,0.147238437
01/08/2022 00:06,0.036440233,0.002667505,0.003546278,0,0.006213783,0.000232673,0.147028594,0.147261268
01/08/2022 00:07,0.036791721,0.002693657,0.003583183,0,0.006276841,0.000317746,0.146979868,0.147297614
01/08/2022 00:08,0.037147044,0.002720103,0.003620539,0,0.006340642,0.0004164,0.14693122,0.14734762
01/08/2022 00:09,0.037506249,0.002746845,0.003658354,0,0.006405199,0.000528773,0.146882658,0.147411432
01/08/2022 00:10,0.037869387,0.002773888,0.003696634,0,0.006470521,0.000655004,0.146834193,0.147489197
01/08/2022 00:11,0.038236508,0.002801236,0.003735385,0,0.00653662,0.000795232,0.146785833,0.147581065
01/08/2022 00:12,0.038607662,0.002828892,0.003774615,0,0.006603507,0.000949598,0.146737588,0.147687187
01/08/2022 00:13,0.038982901,0.002896861,0.003814331,0,0.006711192,0.001118247,0.146689468,0.147807715
01/08/2022 00:14,0.039362278,0.003005888,0.003854541,0,0.006860429,0.001301381,0.146641481,0.147942862
01/08/2022 00:15,0.039745847,0.003035771,0.003895251,0,0.006931023,0.001499322,0.146593639,0.148092961
01/08/2022 00:16,0.040133661,0.003065996,0.00393647,0,0.007002466,0.001712336,0.14654595,0.148258286
01/08/2022 00:17,0.040525776,0.003096567,0.003978204,0,0.007074771,0.001940579,0.146498425,0.148439004
01/08/2022 00:18,0.040922247,0.003127489,0.004020462,0,0.007147951,0.002184206,0.146451075,0.14863528
01/08/2022 00:19,0.041323132,0.003158766,0.004063252,0,0.007222018,0.002443373,0.146403909,0.148847282
01/08/2022 00:20,0.041728489,0.003190404,0.004106581,0,0.007296985,0.002718242,0.146356939,0.149075181
01/08/2022 00:21,0.042138375,0.003222408,0.004150459,0,0.007372867,0.003008973,0.146310174,0.149319147
01/08/2022 00:22,0.04255285,0.003254782,0.004194893,0,0.007449675,0.003315729,0.146263626,0.149579355
01/08/2022 00:23,0.042971976,0.003287532,0.004239892,0,0.007527424,0.003638676,0.146217305,0.149855981
01/08/2022 00:24,0.043395813,0.003320663,0.004285464,0,0.007606127,0.003977981,0.146171223,0.150149203
01/08/2022 00:25,0.043824424,0.00335418,0.00433162,0,0.007685799,0.004333813,0.14612539,0.150459203
01/08/2022 00:26,0.044257872,0.003388088,0.004378367,0,0.007766455,0.004706345,0.146079817,0.150786162
01/08/2022 00:27,0.044696222,0.003422394,0.004425714,0,0.007848108,0.005095748,0.146034516,0.151130264
01/08/2022 00:28,0.04513954,0.003457102,0.004473672,0,0.007930775,0.005502199,0.145989499,0.151491698
01/08/2022 00:29,0.045587892,0.003492219,0.00452225,0,0.008014469,0.005925876,0.145944776,0.151870652
01/08/2022 00:30,0.046041346,0.00352775,0.004571458,0,0.008099207,0.006366959,0.14590036,0.152267318
01/08/2022 00:31,0.04649997,0.0035637,0.004621305,0,0.008185005,0.006825628,0.145856262,0.15268189
01/08/2022 00:32,0.046963835,0.003600076,0.004671802,0,0.008271878,0.00730207,0.145812493,0.153114563
01/08/2022 00:33,0.047433012,0.003636885,0.004722959,0,0.008359844,0.00779647,0.145769067,0.153565538
01/08/2022 00:34,0.047907573,0.003674131,0.004774787,0,0.008448918,0.008309018,0.145725996,0.154035014
01/08/2022 00:35,0.048387592,0.003711822,0.004827296,0,0.008539118,0.008839904,0.14568329,0.154523195
01/08/2022 00:36,0.048873143,0.003749964,0.004880497,0,0.008630461,0.009389323,0.145640964,0.155030287
01/08/2022 00:37,0.049364303,0.003788562,0.004934402,0,0.008722964,0.00995747,0.145599029,0.1555565
01/08/2022 00:38,0.049861148,0.003827625,0.004989022,0,0.008816647,0.010544545,0.145557499,0.156102044
01/08/2022 00:39,0.050363758,0.003867159,0.005044368,0,0.008911527,0.011150747,0.145516385,0.156667132
01/08/2022 00:40,0.050872213,0.00390717,0.005100453,0,0.009007622,0.011776281,0.145475702,0.157251983
01/08/2022 00:41,0.051386592,0.003947665,0.005157288,0,0.009104953,0.012421353,0.145435461,0.157856814
01/08/2022 00:42,0.051906981,0.003988652,0.005214886,0,0.009203538,0.013086171,0.145395677,0.158481848
01/08/2022 00:43,0.052433462,0.004030138,0.005273259,0,0.009303397,0.013770947,0.145356363,0.15912731
01/08/2022 00:44,0.052966121,0.00407213,0.005332421,0,0.009404551,0.014475895,0.145317531,0.159793426
01/08/2022 00:45,0.053505046,0.004114636,0.005392383,0,0.00950702,0.015201231,0.145279197,0.160480429
01/08/2022 00:46,0.054050324,0.004157663,0.005453161,0,0.009610825,0.015947176,0.145241374,0.16118855
01/08/2022 00:47,0.054602047,0.00420122,0.005514767,0,0.009715987,0.016713952,0.145204075,0.161918027
01/08/2022 00:48,0.055160306,0.004245314,0.005577215,0,0.009822529,0.017501784,0.145167315,0.162669099
01/08/2022 00:49,0.055725194,0.004289952,0.00564052,0,0.009930472,0.018310899,0.145131109,0.163442008
01/08/2022 00:50,0.056296806,0.004335145,0.005704696,0,0.01003984,0.01914153,0.14509547,0.164237
01/08/2022 00:51,0.05687524,0.004380899,0.005769757,0,0.010150656,0.019993911,0.145060413,0.165054324
01/08/2022 00:52,0.057460594,0.004427223,0.005835719,0,0.010262943,0.020868277,0.145025954,0.165894231
01/08/2022 00:53,0.058052968,0.004474127,0.005902598,0,0.010376725,0.021764871,0.144992106,0.166756977
01/08/2022 00:54,0.058652464,0.004521619,0.005970409,0,0.010492027,0.022683935,0.144958886,0.167642821
01/08/2022 00:55,0.059259186,0.004569707,0.006039167,0,0.010608875,0.023625715,0.144926308,0.168552023
01/08/2022 00:56,0.059873241,0.004618402,0.006108891,0,0.010727293,0.024590463,0.144894388,0.169484851
01/08/2022 00:57,0.060494736,0.004667713,0.006179596,0,0.010847309,0.02557843,0.144863142,0.170441571
01/08/2022 00:58,0.06112378,0.004717649,0.006251299,0,0.010968948,0.026589873,0.144832585,0.171422458
01/08/2022 00:59,0.061760487,0.00476822,0.006324019,0,0.011092239,0.027625053,0.144802733,0.172427786
01/08/2022 01:00,0.062404969,0.004819436,0.006397773,0,0.011217208,0.028684232,0.144773603,0.173457835
01/08/2022 01:01,0.063057343,0.004871307,0.006472579,0,0.011343885,0.029767678,0.144745211,0.174512889
01/08/2022 01:02,0.063717728,0.004923844,0.006548455,0,0.011472299,0.030875661,0.144717573,0.175593235
01/08/2022 01:03,0.064386243,0.004977056,0.006625422,0,0.011602479,0.032008456,0.144690707,0.176699163
01/08/2022 01:04,0.065063012,0.005030956,0.006703499,0,0.011734455,0.033166339,0.144664628,0.177830968
01/08/2022 01:05,0.065748161,0.005085554,0.006782705,0,0.011868259,0.034349594,0.144639355,0.178988949
01/08/2022 01:06,0.066441816,0.005140861,0.006863061,0,0.012003922,0.035558505,0.144614905,0.18017341
01/08/2022 01:07,0.067144108,0.005196888,0.006944588,0,0.012141477,0.036793361,0.144591295,0.181384656
01/08/2022 01:08,0.067855169,0.005253648,0.007027307,0,0.012280956,0.038054456,0.144568543,0.182622999
01/08/2022 01:09,0.068575136,0.005311153,0.007111241,0,0.012422393,0.039342088,0.144546666,0.183888754
01/08/2022 01:10,0.069304145,0.005369413,0.00719641,0,0.012565824,0.040656557,0.144525684,0.185182241
01/08/2022 01:11,0.070042338,0.005428443,0.007282839,0,0.012711282,0.04199817,0.144505614,0.186503784
01/08/2022 01:12,0.070789857,0.005488254,0.00737055,0,0.012858805,0.043367236,0.144486475,0.187853711
01/08/2022 01:13,0.071546851,0.00554886,0.007459568,0,0.013008428,0.044764069,0.144468286,0.189232355
01/08/2022 01:14,0.072313467,0.005610274,0.007549916,0,0.01316019,0.046188989,0.144451065,0.190640054
01/08/2022 01:15,0.073089858,0.005672509,0.007641621,0,0.01331413,0.047642318,0.144434833,0.192077151
01/08/2022 01:16,0.07387618,0.00573558,0.007734707,0,0.013470286,0.049124384,0.144419608,0.193543992
01/08/2022 01:17,0.074672591,0.0057995,0.0078292,0,0.0136287,0.050635518,0.144405411,0.195040929
01/08/2022 01:18,0.075479253,0.005864283,0.007925128,0,0.013789411,0.052176059,0.144392261,0.19656832
01/08/2022 01:19,0.076296332,0.005929945,0.008022519,0,0.013952464,0.053746347,0.144380179,0.198126526
01/08/2022 01:20,0.077123997,0.005996501,0.008121399,0,0.0141179,0.05534673,0.144369185,0.199715915
