Time,Observed rainfall - 01/08/2022 00:00,Urban net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Rural net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Sewer loss m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Direct runoff m3/s (Observed rainfall - 01/08/2022) - urbanised model,Baseflow m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total flow m3/s (Observed rainfall - 01/08/2022)- urbanised model
01/08/2022 01:18,0.0669927862257396,0.0051985410721946,0.0070000470360042,0,0.012198588108199,0.049980715163764,0.14436571735927,0.194346432523034
01/08/2022 01:19,0.0676001055887707,0.0052473809847931,0.0070726190137222,0,0.0123199999985153,0.0514506474164085,0.144352097869171,0.195802745285579
01/08/2022 01:20,0.0682139315167527,0.0052967725844346,0.0071461198002394,0,0.012442892384674,0.0529471914506996,0.144339495913318,0.197286687364018
01/08/2022 01:21,0.0688343501636877,0.0053467236552956,0.0072205642438832,0,0.0125672878991789,0.0544706087169417,0.144327929725641,0.198798538442583
01/08/2022 01:22,0.0694614491429331,0.0053972421213482,0.0072959674867429,0,0.0126932096080912,0.0560211638023372,0.144317417727016,0.200338581529353
01/08/2022 01:23,0.0700953175589349,0.0054483360495261,0.0073723449717273,0,0.0128206810212534,0.0575991244782012,0.144307978527683,0.201907103005884
01/08/2022 01:24,0.0707360460401461,0.0055000136530028,0.0074497124498588,0,0.0129497261028617,0.0592047617480714,0.144299630929701,0.203504392677773
01/08/2022 01:25,0.0713837267725577,0.0055522832945407,0.0075280859877471,0,0.0130803692822879,0.0608383498967329,0.144292393929443,0.205130743826176
01/08/2022 01:26,0.0720384535343852,0.0056051534899504,0.0076074819753033,0,0.0132126354652538,0.0625001665401808,0.14428628672013,0.20678645326031
01/08/2022 01:27,0.0727003217317517,0.0056586329116524,0.007687917133683,0,0.0133465500453355,0.0641904926765413,0.144281328694407,0.208471821370948
01/08/2022 01:28,0.0733694284351456,0.0057127303923221,0.0077694085234379,0,0.0134821389157601,0.0659096127379768,0.144277539446965,0.210187152184941
01/08/2022 01:29,0.0740458724171686,0.0057674549286601,0.0078519735529362,0,0.0136194284815963,0.067657814643595,0.144274938777198,0.211932753420793
01/08/2022 01:30,0.0747297541912584,0.005822815685264,0.0079356299870217,0,0.0137584456722858,0.0694353898533901,0.144273546691914,0.213708936545304
01/08/2022 01:31,0.0754211760515453,0.0058788219986155,0.0080203959559344,0,0.01389921795455,0.0712426334232375,0.144273383408079,0.215516016831317
01/08/2022 01:32,0.0761202421139027,0.0059354833811868,0.0081062899645035,0,0.0140417733456904,0.073079844060971,0.144274469355621,0.217354313416592
01/08/2022 01:33,0.0768270583580293,0.0059928095256572,0.0081933309016006,0,0.0141861404272578,0.0749473241835664,0.144276825180266,0.219224149363832
01/08/2022 01:34,0.0775417326711523,0.0060508103092837,0.0082815380499216,0,0.0143323483592054,0.0768453799754598,0.144280471746432,0.221125851721892
01/08/2022 01:35,0.0782643748925054,0.0061094957983641,0.0083709310960131,0,0.0144804268943773,0.0787743214480297,0.144285430140167,0.223059751588197
01/08/2022 01:36,0.0789950968596465,0.0061688762528738,0.0084615301406615,0,0.0146304063935355,0.0807344625002695,0.14429172167214,0.225026184172409
01/08/2022 01:37,0.0797340124558232,0.0062289621312177,0.0085533557095683,0,0.0147823178407861,0.0827261209806829,0.144299367880676,0.227025488861359
01/08/2022 01:38,0.0804812376588737,0.0062897640951349,0.0086464287643677,0,0.0149361928595027,0.0847496187504307,0.144308390534855,0.229058009285285
01/08/2022 01:39,0.0812368905917111,0.0063512930147629,0.0087407707140012,0,0.0150920637287642,0.0868052817477624,0.144318811637646,0.231124093385409
01/08/2022 01:40,0.0820010915742229,0.0064135599738479,0.008836403426435,0,0.0152499634002829,0.0888934400537637,0.144330653429116,0.233224093482879
01/08/2022 01:41,0.0827739631767557,0.0064765762751163,0.0089333492407485,0,0.0154099255158649,0.0910144279594558,0.144343938389673,0.235358366349129
01/08/2022 01:42,0.0835556302755522,0.0065403534458388,0.0090316309796386,0,0.0155719844254775,0.0931685840342785,0.144358689243386,0.237527273277664
01/08/2022 01:43,0.0843462201094383,0.006604903243531,0.0091312719622734,0,0.0157361752058045,0.0953562511959953,0.144374928961342,0.239731180157338
01/08/2022 01:44,0.0851458623387966,0.0066702376618759,0.0092322960176153,0,0.0159025336794913,0.0975777767820566,0.144392680765083,0.241970457547139
01/08/2022 01:45,0.0859546891060248,0.0067363689368056,0.0093347274981339,0,0.0160710964349396,0.0998335126224588,0.144411968130081,0.24424548075254
01/08/2022 01:46,0.0867728350982029,0.0068033095528001,0.0094385912939985,0,0.0162419008467987,0.102123815114139,0.144432814789296,0.246556629903435
01/08/2022 01:47,0.0876004376115755,0.0068710722493764,0.009543912847714,0,0.0164149850970905,0.104449045296948,0.144455244736777,0.248904290033725
01/08/2022 01:48,0.0884376366182966,0.006939670027802,0.0096507181692606,0,0.0165903881970627,0.106809568931239,0.144479282231345,0.251288851162583
01/08/2022 01:49,0.0892845748352338,0.0070091161580204,0.0097590338517244,0,0.0167681500097449,0.109205756577117,0.144504951800327,0.253710708377445
01/08/2022 01:50,0.0901413977950956,0.0070794241858113,0.0098688870874585,0,0.0169483112732699,0.111637983675405,0.144532278243368,0.256170261918773
01/08/2022 01:51,0.0910082539199113,0.0071506079401892,0.0099803056847881,0,0.0171309136249774,0.114106630630348,0.144561286636301,0.258667917266649
01/08/2022 01:52,0.0918852945969375,0.0072226815410484,0.0100933180852809,0,0.0173159996263293,0.116612082894127,0.1445920023351,0.261204085229227
01/08/2022 01:53,0.0927726742571924,0.0072956594070735,0.0102079533816146,0,0.0175036127886881,0.119154731053227,0.144624450979891,0.263779182033118
01/08/2022 01:54,0.0936705504565714,0.007369556263913,0.0103242413360511,0,0.0176937975999642,0.121734970916696,0.144658658499049,0.266393629415745
01/08/2022 01:55,0.0945790839597977,0.0074443871526383,0.010442212399558,0,0.0178865995521963,0.124353203606368,0.144694651113359,0.269047854719727
01/08/2022 01:56,0.0954984388271969,0.0075201674384913,0.0105618977315879,0,0.0180820651700792,0.12700983564909,0.144732455340261,0.271742290989351
01/08/2022 01:57,0.0964287825046126,0.0075969128199465,0.0106833292205687,0,0.0182802420405152,0.129705279071016,0.144772097998173,0.27447737706919
01/08/2022 01:58,0.0973702859163179,0.0076746393380802,0.0108065395051003,0,0.0184811788431805,0.132439951494031,0.144813606210891,0.277253557704922
01/08/2022 01:59,0.0983231235612569,0.0077533633862758,0.010931561995913,0,0.0186849253821889,0.135214276234348,0.144857007412072,0.280071283646419
01/08/2022 02:00,0.0992874736127671,0.0078331017202796,0.0110584308986197,0,0.0188915326188993,0.138028682403367,0.144902329349804,0.282931011753171
01/08/2022 02:01,0.10026351802187,0.007913871468618,0.0111871812372893,0,0.0191010527059073,0.14088360501084,0.144949600091261,0.285833205102102
01/08/2022 02:02,0.101251442624117,0.0079956901433788,0.0113178488788583,0,0.0193135390222371,0.143779485070417,0.144998848027446,0.288778333097862
01/08/2022 02:03,0.102251437250587,0.0080785756514056,0.011450470558465,0,0.0195290462098707,0.14671676970764,0.14505010187802,0.29176687158566
01/08/2022 02:04,0.103263695842762,0.0081625463058901,0.0115850839056991,0,0.0197476302115892,0.149695912270472,0.145103390696234,0.294799302966706
01/08/2022 02:05,0.104288416571783,0.0082476208384022,0.0117217274718383,0,0.0199693483102405,0.152717372442404,0.145158743873946,0.297876116316351
01/08/2022 02:06,0.105325801962022,0.008333818411362,0.011860440758093,0,0.020194259169455,0.15578161635826,0.14521619114674,0.300997807505
01/08/2022 02:07,0.106376059019439,0.0084211586309895,0.0120012642449305,0,0.02042242287592,0.15888911672274,0.145275762599142,0.304164879321883
01/08/2022 02:08,0.107439399364766,0.0085096615607448,0.012144239422509,0,0.0206539009832538,0.162040352931815,0.145337488669942,0.307377841601756
01/08/2022 02:09,0.108516039371679,0.0085993477352731,0.012289408822267,0,0.0208887565575402,0.165235811197041,0.145401400157614,0.310637211354655
01/08/2022 02:10,0.109606200310552,0.0086902381749085,0.0124368160497589,0,0.0211270542246674,0.168475984672903,0.145467528225852,0.313943512898756
01/08/2022 02:11,0.110710108497496,0.0087823544007169,0.0125865058187343,0,0.0213688602194512,0.171761373587255,0.145535904409207,0.317297277996463
01/08/2022 02:12,0.111827995449556,0.0088757184501539,0.0127385239865871,0,0.021614242436741,0.175092485374979,0.145606560618843,0.320699045993822
01/08/2022 02:13,0.112960098045782,0.0089703528933213,0.0128929175911777,0,0.0218632704844991,0.178469834814949,0.145679529148403,0.324149363963353
01/08/2022 02:14,0.114106658695011,0.009066280849893,0.0130497348891503,0,0.0221160157390434,0.181893944170416,0.145754842680002,0.327648786850419
01/08/2022 02:15,0.115267925510139,0.0091635260067017,0.0132090253957615,0,0.0223725514024633,0.185365343332911,0.145832534290331,0.331197877623242
01/08/2022 02:16,0.116444152489787,0.0092621126360631,0.0133708399263554,0,0.0226329525624186,0.188884569969785,0.145912637456893,0.334797207426678
01/08/2022 02:17,0.117635599707073,0.0093620656148233,0.0135352306394928,0,0.0228972962543162,0.192452169675517,0.145995186064364,0.338447355739881
